2021/08/01 00:05:00,271827700520.00,1187098590300.00
2021/08/01 00:10:00,264650223820.00,1165564768100.00
2021/08/01 00:15:00,256747983520.00,1134413772600.00
2021/08/01 00:20:00,251980811150.00,1107808004500.00
2021/08/01 00:25:00,250246444940.00,1099206347200.00
2021/08/01 00:30:00,245562007340.00,1083404460000.00
2021/08/01 00:35:00,240415606820.00,1055708353200.00
2021/08/01 00:40:00,236631019310.00,1038888721400.00
2021/08/01 00:45:00,232055675230.00,1006631777100.00
2021/08/01 00:50:00,225169338120.00,977969068570.00
2021/08/01 00:55:00,223615393730.00,961036565680.00
2021/08/01 01:00:00,218194414170.00,944607948970.00
2021/08/01 01:05:00,214981794340.00,930084721530.00
2021/08/01 01:10:00,211282184130.00,919367251170.00
2021/08/01 01:15:00,206589687420.00,898216307340.00
2021/08/01 01:20:00,204876280050.00,874591570220.00
2021/08/01 01:25:00,201734387770.00,857405730910.00
2021/08/01 01:30:00,195901333940.00,832588781310.00
2021/08/01 01:35:00,192283549130.00,817276706140.00
2021/08/01 01:40:00,187489839560.00,800709024840.00
2021/08/01 01:45:00,184085989840.00,788164341060.00
2021/08/01 01:50:00,180462087640.00,777836694000.00
2021/08/01 01:55:00,173338961220.00,759737836030.00
2021/08/01 02:00:00,170092195640.00,744327271070.00
2021/08/01 02:05:00,169202692910.00,736045085670.00
2021/08/01 02:10:00,166810652410.00,717141023010.00
2021/08/01 02:15:00,163135906700.00,702416578060.00
2021/08/01 02:20:00,158403294220.00,682710559230.00
2021/08/01 02:25:00,155882556890.00,667777509790.00
2021/08/01 02:30:00,153112665650.00,655268436590.00
2021/08/01 02:35:00,150553301700.00,642519359330.00
2021/08/01 02:40:00,147194833470.00,633362555860.00
2021/08/01 02:45:00,144489650570.00,621608541960.00
2021/08/01 02:50:00,141734868370.00,605564064510.00
2021/08/01 02:55:00,139873180020.00,594088276080.00
2021/08/01 03:00:00,135685172890.00,576102684580.00
2021/08/01 03:05:00,134437794580.00,568651683970.00
2021/08/01 03:10:00,132922110370.00,559274568000.00
2021/08/01 03:15:00,129594934410.00,546017549410.00
2021/08/01 03:20:00,127757757610.00,531635966880.00
2021/08/01 03:25:00,125804715810.00,521197704230.00
2021/08/01 03:30:00,123865886570.00,513964843260.00
2021/08/01 03:35:00,124315669150.00,506243998270.00
2021/08/01 03:40:00,123076633470.00,492161043420.00
2021/08/01 03:45:00,120189360980.00,480534731660.00
2021/08/01 03:50:00,116915216020.00,475577693220.00
2021/08/01 03:55:00,116346241870.00,470761860540.00
2021/08/01 04:00:00,114282781350.00,463455195260.00
2021/08/01 04:05:00,114270929630.00,457858372360.00
2021/08/01 04:10:00,112131215210.00,448305165210.00
2021/08/01 04:15:00,107580742450.00,440556929020.00
2021/08/01 04:20:00,105877071070.00,432428023890.00
2021/08/01 04:25:00,102371731500.00,426393365020.00
2021/08/01 04:30:00,102558102200.00,425128896790.00
2021/08/01 04:35:00,101273495450.00,418489561590.00
2021/08/01 04:40:00,99514592778.00,417838877970.00
2021/08/01 04:45:00,99887128254.00,412164381180.00
2021/08/01 04:50:00,99286135705.00,410852725310.00
2021/08/01 04:55:00,99356579133.00,407485741490.00
2021/08/01 05:00:00,96055092144.00,400116124340.00
2021/08/01 05:05:00,97623799474.00,408698973640.00
2021/08/01 05:10:00,101221663950.00,415008280250.00
2021/08/01 05:15:00,100710585130.00,411521210900.00
2021/08/01 05:20:00,101661335340.00,412678091490.00
2021/08/01 05:25:00,100391244330.00,414314797370.00
2021/08/01 05:30:00,101041106900.00,418491359740.00
2021/08/01 05:35:00,100877679590.00,422417286120.00
2021/08/01 05:40:00,102726968990.00,424824594820.00
2021/08/01 05:45:00,103458904660.00,430570578920.00
2021/08/01 05:50:00,104052474620.00,434148527470.00
2021/08/01 05:55:00,105082049160.00,445849032870.00
2021/08/01 06:00:00,106122814180.00,455944227750.00
2021/08/01 06:05:00,111173144690.00,476112129840.00
2021/08/01 06:10:00,113306239550.00,481128793860.00
2021/08/01 06:15:00,115276166870.00,491090608360.00
2021/08/01 06:20:00,118067796150.00,504165519970.00
2021/08/01 06:25:00,121636080530.00,519992654160.00
2021/08/01 06:30:00,123758239190.00,528323195510.00
2021/08/01 06:35:00,126327805930.00,525844570860.00
2021/08/01 06:40:00,130310057000.00,533007297190.00
2021/08/01 06:45:00,131981892980.00,542077510640.00
2021/08/01 06:50:00,135214891500.00,557730906010.00
2021/08/01 06:55:00,137653480350.00,570070950910.00
2021/08/01 07:00:00,142077274990.00,588957558510.00
2021/08/01 07:05:00,145292014940.00,604679280320.00
2021/08/01 07:10:00,149204429280.00,610022728740.00
2021/08/01 07:15:00,151966507680.00,628954848340.00
2021/08/01 07:20:00,153834740920.00,640809609440.00
2021/08/01 07:25:00,154928115150.00,647456039430.00
