Date,Total_Inbound,Total_Outbound
01-08-2021 00:05:00,121000000000.00,406000000000.00
01-08-2021 00:10:00,119000000000.00,401000000000.00
01-08-2021 00:15:00,119000000000.00,395000000000.00
01-08-2021 00:20:00,117000000000.00,388000000000.00
01-08-2021 00:25:00,116000000000.00,385000000000.00
01-08-2021 00:30:00,112000000000.00,381000000000.00
01-08-2021 00:35:00,112000000000.00,377000000000.00
01-08-2021 00:40:00,110000000000.00,371000000000.00
01-08-2021 00:45:00,109000000000.00,358000000000.00
01-08-2021 00:50:00,107000000000.00,354000000000.00
01-08-2021 00:55:00,107000000000.00,344000000000.00
01-08-2021 01:00:00,104000000000.00,340000000000.00
01-08-2021 01:05:00,102000000000.00,339000000000.00
01-08-2021 01:10:00,102000000000.00,339000000000.00
01-08-2021 01:15:00,99400000000.00,336000000000.00
01-08-2021 01:20:00,101000000000.00,328000000000.00
01-08-2021 01:25:00,98700000000.00,322000000000.00
01-08-2021 01:30:00,97200000000.00,314000000000.00
01-08-2021 01:35:00,94700000000.00,308000000000.00
01-08-2021 01:40:00,92700000000.00,303000000000.00
01-08-2021 01:45:00,91200000000.00,297000000000.00
01-08-2021 01:50:00,90600000000.00,297000000000.00
01-08-2021 01:55:00,85400000000.00,289000000000.00
01-08-2021 02:00:00,84900000000.00,284000000000.00
01-08-2021 02:05:00,83200000000.00,285000000000.00
01-08-2021 02:10:00,82000000000.00,275000000000.00
01-08-2021 02:15:00,81300000000.00,270000000000.00
01-08-2021 02:20:00,77900000000.00,262000000000.00
01-08-2021 02:25:00,77300000000.00,257000000000.00
01-08-2021 02:30:00,75800000000.00,252000000000.00
01-08-2021 02:35:00,74300000000.00,248000000000.00
01-08-2021 02:40:00,72700000000.00,246000000000.00
01-08-2021 02:45:00,70600000000.00,240000000000.00
01-08-2021 02:50:00,69400000000.00,236000000000.00
01-08-2021 02:55:00,68900000000.00,229000000000.00
01-08-2021 03:00:00,67000000000.00,223000000000.00
01-08-2021 03:05:00,65900000000.00,218000000000.00
01-08-2021 03:10:00,65000000000.00,214000000000.00
01-08-2021 03:15:00,63000000000.00,209000000000.00
01-08-2021 03:20:00,62700000000.00,207000000000.00
01-08-2021 03:25:00,62200000000.00,203000000000.00
01-08-2021 03:30:00,61100000000.00,200000000000.00
01-08-2021 03:35:00,60000000000.00,197000000000.00
01-08-2021 03:40:00,59200000000.00,190000000000.00
01-08-2021 03:45:00,56700000000.00,184000000000.00
01-08-2021 03:50:00,55200000000.00,182000000000.00
01-08-2021 03:55:00,55300000000.00,176000000000.00
01-08-2021 04:00:00,53300000000.00,173000000000.00
01-08-2021 04:05:00,53500000000.00,173000000000.00
01-08-2021 04:10:00,51800000000.00,167000000000.00
01-08-2021 04:15:00,50900000000.00,164000000000.00
01-08-2021 04:20:00,50700000000.00,161000000000.00
01-08-2021 04:25:00,48600000000.00,161000000000.00
01-08-2021 04:30:00,48800000000.00,158000000000.00
01-08-2021 04:35:00,47600000000.00,155000000000.00
01-08-2021 04:40:00,46800000000.00,153000000000.00
01-08-2021 04:45:00,46900000000.00,152000000000.00
01-08-2021 04:50:00,46200000000.00,151000000000.00
01-08-2021 04:55:00,46700000000.00,150000000000.00
01-08-2021 05:00:00,46600000000.00,149000000000.00
01-08-2021 05:05:00,46700000000.00,154000000000.00
01-08-2021 05:10:00,47000000000.00,151000000000.00
01-08-2021 05:15:00,46700000000.00,149000000000.00
01-08-2021 05:20:00,46400000000.00,147000000000.00
01-08-2021 05:25:00,45600000000.00,146000000000.00
01-08-2021 05:30:00,46000000000.00,147000000000.00
01-08-2021 05:35:00,44900000000.00,148000000000.00
01-08-2021 05:40:00,45400000000.00,148000000000.00
01-08-2021 05:45:00,45600000000.00,149000000000.00
01-08-2021 05:50:00,45000000000.00,148000000000.00
01-08-2021 05:55:00,44200000000.00,150000000000.00
01-08-2021 06:00:00,44700000000.00,152000000000.00
01-08-2021 06:05:00,46900000000.00,160000000000.00
01-08-2021 06:10:00,47200000000.00,158000000000.00
01-08-2021 06:15:00,47000000000.00,159000000000.00
01-08-2021 06:20:00,48100000000.00,161000000000.00
01-08-2021 06:25:00,47800000000.00,163000000000.00
01-08-2021 06:30:00,49100000000.00,165000000000.00
01-08-2021 06:35:00,49500000000.00,156000000000.00
01-08-2021 06:40:00,51100000000.00,152000000000.00
01-08-2021 06:45:00,50400000000.00,153000000000.00
01-08-2021 06:50:00,51500000000.00,155000000000.00
01-08-2021 06:55:00,51900000000.00,160000000000.00
01-08-2021 07:00:00,53100000000.00,164000000000.00
01-08-2021 07:05:00,54700000000.00,171000000000.00
01-08-2021 07:10:00,56600000000.00,169000000000.00
01-08-2021 07:15:00,56300000000.00,173000000000.00
01-08-2021 07:20:00,57000000000.00,176000000000.00
01-08-2021 07:25:00,55900000000.00,178000000000.00
01-08-2021 07:30:00,58400000000.00,181000000000.00
01-08-2021 07:35:00,59800000000.00,185000000000.00
01-08-2021 07:40:00,58900000000.00,187000000000.00
01-08-2021 07:45:00,60700000000.00,191000000000.00
01-08-2021 07:50:00,62400000000.00,191000000000.00
01-08-2021 07:55:00,62000000000.00,196000000000.00
01-08-2021 08:00:00,63900000000.00,203000000000.00
01-08-2021 08:05:00,66500000000.00,212000000000.00
01-08-2021 08:10:00,67200000000.00,214000000000.00
01-08-2021 08:15:00,67900000000.00,218000000000.00
01-08-2021 08:20:00,68400000000.00,221000000000.00
01-08-2021 08:25:00,70500000000.00,227000000000.00
01-08-2021 08:30:00,72800000000.00,233000000000.00
01-08-2021 08:35:00,73500000000.00,240000000000.00
01-08-2021 08:40:00,75400000000.00,242000000000.00
01-08-2021 08:45:00,75800000000.00,249000000000.00
01-08-2021 08:50:00,77400000000.00,256000000000.00
01-08-2021 08:55:00,78300000000.00,263000000000.00
01-08-2021 09:00:00,79500000000.00,271000000000.00
01-08-2021 09:05:00,82200000000.00,283000000000.00
01-08-2021 09:10:00,82900000000.00,285000000000.00
01-08-2021 09:15:00,85100000000.00,290000000000.00
01-08-2021 09:20:00,86300000000.00,296000000000.00
01-08-2021 09:25:00,88400000000.00,299000000000.00
01-08-2021 09:30:00,89400000000.00,306000000000.00
01-08-2021 09:35:00,90800000000.00,305000000000.00
01-08-2021 09:40:00,90100000000.00,306000000000.00
01-08-2021 09:45:00,91500000000.00,311000000000.00
01-08-2021 09:50:00,93600000000.00,318000000000.00
01-08-2021 09:55:00,94900000000.00,323000000000.00
01-08-2021 10:00:00,95300000000.00,330000000000.00
01-08-2021 10:05:00,98300000000.00,336000000000.00
01-08-2021 10:10:00,99500000000.00,342000000000.00
01-08-2021 10:15:00,101000000000.00,342000000000.00
01-08-2021 10:20:00,101000000000.00,343000000000.00
01-08-2021 10:25:00,102000000000.00,347000000000.00
01-08-2021 10:30:00,102000000000.00,352000000000.00
01-08-2021 10:35:00,104000000000.00,355000000000.00
01-08-2021 10:40:00,104000000000.00,356000000000.00
01-08-2021 10:45:00,107000000000.00,359000000000.00
01-08-2021 10:50:00,106000000000.00,361000000000.00
01-08-2021 10:55:00,106000000000.00,362000000000.00
01-08-2021 11:00:00,106000000000.00,369000000000.00
01-08-2021 11:05:00,106000000000.00,372000000000.00
01-08-2021 11:10:00,106000000000.00,370000000000.00
01-08-2021 11:15:00,110000000000.00,375000000000.00
01-08-2021 11:20:00,109000000000.00,374000000000.00
01-08-2021 11:25:00,110000000000.00,372000000000.00
01-08-2021 11:30:00,111000000000.00,371000000000.00
01-08-2021 11:35:00,109000000000.00,373000000000.00
01-08-2021 11:40:00,110000000000.00,373000000000.00
01-08-2021 11:45:00,111000000000.00,377000000000.00
01-08-2021 11:50:00,111000000000.00,379000000000.00
01-08-2021 11:55:00,111000000000.00,378000000000.00
01-08-2021 12:00:00,114000000000.00,385000000000.00
01-08-2021 12:05:00,114000000000.00,387000000000.00
01-08-2021 12:10:00,113000000000.00,380000000000.00
01-08-2021 12:15:00,114000000000.00,383000000000.00
01-08-2021 12:20:00,113000000000.00,384000000000.00
01-08-2021 12:25:00,113000000000.00,383000000000.00
01-08-2021 12:30:00,115000000000.00,389000000000.00
01-08-2021 12:35:00,115000000000.00,393000000000.00
01-08-2021 12:40:00,114000000000.00,389000000000.00
01-08-2021 12:45:00,115000000000.00,391000000000.00
01-08-2021 12:50:00,116000000000.00,397000000000.00
01-08-2021 12:55:00,115000000000.00,398000000000.00
01-08-2021 13:00:00,115000000000.00,398000000000.00
01-08-2021 13:05:00,116000000000.00,410000000000.00
01-08-2021 13:10:00,117000000000.00,414000000000.00
01-08-2021 13:15:00,118000000000.00,417000000000.00
01-08-2021 13:20:00,119000000000.00,420000000000.00
01-08-2021 13:25:00,121000000000.00,422000000000.00
01-08-2021 13:30:00,120000000000.00,424000000000.00
01-08-2021 13:35:00,121000000000.00,425000000000.00
01-08-2021 13:40:00,122000000000.00,423000000000.00
01-08-2021 13:45:00,123000000000.00,423000000000.00
01-08-2021 13:50:00,123000000000.00,428000000000.00
01-08-2021 13:55:00,125000000000.00,427000000000.00
01-08-2021 14:00:00,125000000000.00,425000000000.00
01-08-2021 14:05:00,124000000000.00,428000000000.00
01-08-2021 14:10:00,125000000000.00,432000000000.00
01-08-2021 14:15:00,126000000000.00,433000000000.00
01-08-2021 14:20:00,127000000000.00,435000000000.00
01-08-2021 14:25:00,128000000000.00,435000000000.00
01-08-2021 14:30:00,127000000000.00,436000000000.00
01-08-2021 14:35:00,128000000000.00,443000000000.00
01-08-2021 14:40:00,127000000000.00,443000000000.00
01-08-2021 14:45:00,127000000000.00,444000000000.00
01-08-2021 14:50:00,127000000000.00,445000000000.00
01-08-2021 14:55:00,126000000000.00,444000000000.00
01-08-2021 15:00:00,126000000000.00,445000000000.00
01-08-2021 15:05:00,129000000000.00,445000000000.00
01-08-2021 15:10:00,127000000000.00,445000000000.00
01-08-2021 15:15:00,127000000000.00,450000000000.00
01-08-2021 15:20:00,128000000000.00,451000000000.00
01-08-2021 15:25:00,128000000000.00,452000000000.00
01-08-2021 15:30:00,130000000000.00,459000000000.00
01-08-2021 15:35:00,132000000000.00,468000000000.00
01-08-2021 15:40:00,132000000000.00,481000000000.00
01-08-2021 15:45:00,132000000000.00,492000000000.00
01-08-2021 15:50:00,133000000000.00,497000000000.00
01-08-2021 15:55:00,132000000000.00,497000000000.00
01-08-2021 16:00:00,133000000000.00,475000000000.00
01-08-2021 16:05:00,131000000000.00,459000000000.00
01-08-2021 16:10:00,131000000000.00,441000000000.00
01-08-2021 16:15:00,130000000000.00,442000000000.00
01-08-2021 16:20:00,129000000000.00,431000000000.00
01-08-2021 16:25:00,127000000000.00,429000000000.00
01-08-2021 16:30:00,128000000000.00,433000000000.00
01-08-2021 16:35:00,128000000000.00,430000000000.00
01-08-2021 16:40:00,127000000000.00,422000000000.00
01-08-2021 16:45:00,127000000000.00,421000000000.00
01-08-2021 16:50:00,126000000000.00,417000000000.00
01-08-2021 16:55:00,125000000000.00,416000000000.00
01-08-2021 17:00:00,125000000000.00,416000000000.00
01-08-2021 17:05:00,125000000000.00,417000000000.00
01-08-2021 17:10:00,124000000000.00,404000000000.00
01-08-2021 17:15:00,123000000000.00,405000000000.00
01-08-2021 17:20:00,124000000000.00,402000000000.00
01-08-2021 17:25:00,124000000000.00,400000000000.00
01-08-2021 17:30:00,124000000000.00,402000000000.00
01-08-2021 17:35:00,123000000000.00,396000000000.00
01-08-2021 17:40:00,123000000000.00,393000000000.00
01-08-2021 17:45:00,123000000000.00,391000000000.00
01-08-2021 17:50:00,124000000000.00,390000000000.00
01-08-2021 17:55:00,123000000000.00,391000000000.00
01-08-2021 18:00:00,124000000000.00,393000000000.00
01-08-2021 18:05:00,124000000000.00,396000000000.00
01-08-2021 18:10:00,122000000000.00,393000000000.00
01-08-2021 18:15:00,124000000000.00,397000000000.00
01-08-2021 18:20:00,122000000000.00,399000000000.00
01-08-2021 18:25:00,122000000000.00,398000000000.00
01-08-2021 18:30:00,124000000000.00,396000000000.00
01-08-2021 18:35:00,125000000000.00,402000000000.00
01-08-2021 18:40:00,124000000000.00,406000000000.00
01-08-2021 18:45:00,125000000000.00,404000000000.00
01-08-2021 18:50:00,125000000000.00,400000000000.00
01-08-2021 18:55:00,124000000000.00,400000000000.00
01-08-2021 19:00:00,126000000000.00,407000000000.00
01-08-2021 19:05:00,128000000000.00,411000000000.00
01-08-2021 19:10:00,128000000000.00,418000000000.00
01-08-2021 19:15:00,130000000000.00,428000000000.00
01-08-2021 19:20:00,131000000000.00,432000000000.00
01-08-2021 19:25:00,133000000000.00,442000000000.00
01-08-2021 19:30:00,134000000000.00,446000000000.00
01-08-2021 19:35:00,135000000000.00,450000000000.00
01-08-2021 19:40:00,137000000000.00,454000000000.00
01-08-2021 19:45:00,139000000000.00,458000000000.00
01-08-2021 19:50:00,140000000000.00,462000000000.00
01-08-2021 19:55:00,140000000000.00,471000000000.00
01-08-2021 20:00:00,140000000000.00,481000000000.00
01-08-2021 20:05:00,143000000000.00,494000000000.00
01-08-2021 20:10:00,142000000000.00,494000000000.00
01-08-2021 20:15:00,144000000000.00,510000000000.00
01-08-2021 20:20:00,146000000000.00,518000000000.00
01-08-2021 20:25:00,147000000000.00,518000000000.00
01-08-2021 20:30:00,150000000000.00,527000000000.00
01-08-2021 20:35:00,152000000000.00,533000000000.00
01-08-2021 20:40:00,152000000000.00,528000000000.00
01-08-2021 20:45:00,154000000000.00,531000000000.00
01-08-2021 20:50:00,153000000000.00,527000000000.00
01-08-2021 20:55:00,153000000000.00,533000000000.00
01-08-2021 21:00:00,153000000000.00,540000000000.00
01-08-2021 21:05:00,153000000000.00,539000000000.00
01-08-2021 21:10:00,154000000000.00,539000000000.00
01-08-2021 21:15:00,154000000000.00,540000000000.00
01-08-2021 21:20:00,157000000000.00,547000000000.00
01-08-2021 21:25:00,155000000000.00,535000000000.00
01-08-2021 21:30:00,155000000000.00,535000000000.00
01-08-2021 21:35:00,156000000000.00,531000000000.00
01-08-2021 21:40:00,155000000000.00,524000000000.00
01-08-2021 21:45:00,155000000000.00,518000000000.00
01-08-2021 21:50:00,154000000000.00,511000000000.00
01-08-2021 21:55:00,152000000000.00,510000000000.00
01-08-2021 22:00:00,153000000000.00,510000000000.00
01-08-2021 22:05:00,151000000000.00,504000000000.00
01-08-2021 22:10:00,150000000000.00,503000000000.00
01-08-2021 22:15:00,152000000000.00,500000000000.00
01-08-2021 22:20:00,149000000000.00,491000000000.00
01-08-2021 22:25:00,148000000000.00,490000000000.00
01-08-2021 22:30:00,147000000000.00,484000000000.00
01-08-2021 22:35:00,146000000000.00,475000000000.00
01-08-2021 22:40:00,144000000000.00,471000000000.00
01-08-2021 22:45:00,144000000000.00,467000000000.00
01-08-2021 22:50:00,141000000000.00,459000000000.00
01-08-2021 22:55:00,139000000000.00,458000000000.00
01-08-2021 23:00:00,137000000000.00,455000000000.00
01-08-2021 23:05:00,136000000000.00,449000000000.00
01-08-2021 23:10:00,134000000000.00,443000000000.00
01-08-2021 23:15:00,132000000000.00,442000000000.00
01-08-2021 23:20:00,130000000000.00,434000000000.00
01-08-2021 23:25:00,129000000000.00,427000000000.00
01-08-2021 23:30:00,126000000000.00,423000000000.00
01-08-2021 23:35:00,123000000000.00,413000000000.00
01-08-2021 23:40:00,122000000000.00,407000000000.00
01-08-2021 23:45:00,121000000000.00,403000000000.00
01-08-2021 23:50:00,119000000000.00,399000000000.00
01-08-2021 23:55:00,117000000000.00,389000000000.00
02-08-2021 00:00:00,115000000000.00,380000000000.00
02-08-2021 00:05:00,114000000000.00,374000000000.00
02-08-2021 00:10:00,111000000000.00,364000000000.00
02-08-2021 00:15:00,110000000000.00,361000000000.00
02-08-2021 00:20:00,107000000000.00,352000000000.00
02-08-2021 00:25:00,105000000000.00,344000000000.00
02-08-2021 00:30:00,105000000000.00,341000000000.00
02-08-2021 00:35:00,102000000000.00,333000000000.00
02-08-2021 00:40:00,101000000000.00,322000000000.00
02-08-2021 00:45:00,101000000000.00,315000000000.00
02-08-2021 00:50:00,101000000000.00,310000000000.00
02-08-2021 00:55:00,97500000000.00,298000000000.00
02-08-2021 01:00:00,96100000000.00,296000000000.00
02-08-2021 01:05:00,94400000000.00,292000000000.00
02-08-2021 01:10:00,92600000000.00,287000000000.00
02-08-2021 01:15:00,90100000000.00,282000000000.00
02-08-2021 01:20:00,87700000000.00,275000000000.00
02-08-2021 01:25:00,86900000000.00,266000000000.00
02-08-2021 01:30:00,84700000000.00,260000000000.00
02-08-2021 01:35:00,82700000000.00,253000000000.00
02-08-2021 01:40:00,80400000000.00,247000000000.00
02-08-2021 01:45:00,79600000000.00,247000000000.00
02-08-2021 01:50:00,77600000000.00,244000000000.00
02-08-2021 01:55:00,75500000000.00,234000000000.00
02-08-2021 02:00:00,75200000000.00,232000000000.00
02-08-2021 02:05:00,72800000000.00,239000000000.00
02-08-2021 02:10:00,70300000000.00,225000000000.00
02-08-2021 02:15:00,69400000000.00,219000000000.00
02-08-2021 02:20:00,68100000000.00,214000000000.00
02-08-2021 02:25:00,66400000000.00,208000000000.00
02-08-2021 02:30:00,65300000000.00,206000000000.00
02-08-2021 02:35:00,64900000000.00,203000000000.00
02-08-2021 02:40:00,63700000000.00,194000000000.00
02-08-2021 02:45:00,62800000000.00,190000000000.00
02-08-2021 02:50:00,60600000000.00,185000000000.00
02-08-2021 02:55:00,59100000000.00,181000000000.00
02-08-2021 03:00:00,58100000000.00,176000000000.00
02-08-2021 03:05:00,41300000000.00,115000000000.00
02-08-2021 03:10:00,40400000000.00,111000000000.00
02-08-2021 03:15:00,55600000000.00,164000000000.00
02-08-2021 03:20:00,54000000000.00,160000000000.00
02-08-2021 03:25:00,52900000000.00,156000000000.00
02-08-2021 03:30:00,52600000000.00,156000000000.00
02-08-2021 03:35:00,51200000000.00,154000000000.00
02-08-2021 03:40:00,50600000000.00,149000000000.00
02-08-2021 03:45:00,50900000000.00,146000000000.00
02-08-2021 03:50:00,49200000000.00,144000000000.00
02-08-2021 03:55:00,47800000000.00,139000000000.00
02-08-2021 04:00:00,47300000000.00,139000000000.00
02-08-2021 04:05:00,46800000000.00,138000000000.00
02-08-2021 04:10:00,46000000000.00,133000000000.00
02-08-2021 04:15:00,45900000000.00,133000000000.00
02-08-2021 04:20:00,44900000000.00,131000000000.00
02-08-2021 04:25:00,45200000000.00,129000000000.00
02-08-2021 04:30:00,45700000000.00,128000000000.00
02-08-2021 04:35:00,44700000000.00,128000000000.00
02-08-2021 04:40:00,43500000000.00,122000000000.00
02-08-2021 04:45:00,43700000000.00,120000000000.00
02-08-2021 04:50:00,43500000000.00,118000000000.00
02-08-2021 04:55:00,42700000000.00,118000000000.00
02-08-2021 05:00:00,42300000000.00,118000000000.00
02-08-2021 05:05:00,42400000000.00,122000000000.00
02-08-2021 05:10:00,42900000000.00,121000000000.00
02-08-2021 05:15:00,43800000000.00,120000000000.00
02-08-2021 05:20:00,43900000000.00,120000000000.00
02-08-2021 05:25:00,43700000000.00,121000000000.00
02-08-2021 05:30:00,43500000000.00,121000000000.00
02-08-2021 05:35:00,44200000000.00,122000000000.00
02-08-2021 05:40:00,43600000000.00,121000000000.00
02-08-2021 05:45:00,43800000000.00,123000000000.00
02-08-2021 05:50:00,43800000000.00,122000000000.00
02-08-2021 05:55:00,43300000000.00,123000000000.00
02-08-2021 06:00:00,42900000000.00,125000000000.00
02-08-2021 06:05:00,44900000000.00,132000000000.00
02-08-2021 06:10:00,45300000000.00,133000000000.00
02-08-2021 06:15:00,46600000000.00,138000000000.00
02-08-2021 06:20:00,48100000000.00,140000000000.00
02-08-2021 06:25:00,46700000000.00,143000000000.00
02-08-2021 06:30:00,47100000000.00,148000000000.00
02-08-2021 06:35:00,48800000000.00,149000000000.00
02-08-2021 06:40:00,49700000000.00,144000000000.00
02-08-2021 06:45:00,51400000000.00,148000000000.00
02-08-2021 06:50:00,51800000000.00,150000000000.00
02-08-2021 06:55:00,53000000000.00,155000000000.00
02-08-2021 07:00:00,38700000000.00,106000000000.00
02-08-2021 07:05:00,39300000000.00,111000000000.00
02-08-2021 07:10:00,56300000000.00,167000000000.00
02-08-2021 07:15:00,56600000000.00,169000000000.00
02-08-2021 07:20:00,57500000000.00,173000000000.00
02-08-2021 07:25:00,58400000000.00,174000000000.00
02-08-2021 07:30:00,58600000000.00,179000000000.00
02-08-2021 07:35:00,59200000000.00,186000000000.00
02-08-2021 07:40:00,60500000000.00,187000000000.00
02-08-2021 07:45:00,61400000000.00,192000000000.00
02-08-2021 07:50:00,63500000000.00,201000000000.00
02-08-2021 07:55:00,66000000000.00,208000000000.00
02-08-2021 08:00:00,67800000000.00,217000000000.00
02-08-2021 08:05:00,72700000000.00,236000000000.00
02-08-2021 08:10:00,75000000000.00,246000000000.00
02-08-2021 08:15:00,77300000000.00,260000000000.00
02-08-2021 08:20:00,80300000000.00,273000000000.00
02-08-2021 08:25:00,82700000000.00,281000000000.00
02-08-2021 08:30:00,86400000000.00,296000000000.00
02-08-2021 08:35:00,92300000000.00,322000000000.00
02-08-2021 08:40:00,97100000000.00,346000000000.00
02-08-2021 08:45:00,98800000000.00,359000000000.00
02-08-2021 08:50:00,102000000000.00,369000000000.00
02-08-2021 08:55:00,103000000000.00,380000000000.00
02-08-2021 09:00:00,106000000000.00,392000000000.00
02-08-2021 09:05:00,113000000000.00,414000000000.00
02-08-2021 09:10:00,114000000000.00,426000000000.00
02-08-2021 09:15:00,117000000000.00,433000000000.00
02-08-2021 09:20:00,120000000000.00,436000000000.00
02-08-2021 09:25:00,120000000000.00,434000000000.00
02-08-2021 09:30:00,121000000000.00,441000000000.00
02-08-2021 09:35:00,124000000000.00,451000000000.00
02-08-2021 09:40:00,125000000000.00,455000000000.00
02-08-2021 09:45:00,124000000000.00,451000000000.00
02-08-2021 09:50:00,124000000000.00,452000000000.00
02-08-2021 09:55:00,123000000000.00,449000000000.00
02-08-2021 10:00:00,124000000000.00,446000000000.00
02-08-2021 10:05:00,128000000000.00,458000000000.00
02-08-2021 10:10:00,128000000000.00,457000000000.00
02-08-2021 10:15:00,131000000000.00,457000000000.00
02-08-2021 10:20:00,130000000000.00,454000000000.00
02-08-2021 10:25:00,130000000000.00,464000000000.00
02-08-2021 10:30:00,130000000000.00,463000000000.00
02-08-2021 10:35:00,132000000000.00,468000000000.00
02-08-2021 10:40:00,133000000000.00,472000000000.00
02-08-2021 10:45:00,132000000000.00,470000000000.00
02-08-2021 10:50:00,133000000000.00,466000000000.00
02-08-2021 10:55:00,132000000000.00,463000000000.00
02-08-2021 11:00:00,132000000000.00,464000000000.00
02-08-2021 11:05:00,135000000000.00,465000000000.00
02-08-2021 11:10:00,134000000000.00,464000000000.00
02-08-2021 11:15:00,133000000000.00,457000000000.00
02-08-2021 11:20:00,132000000000.00,451000000000.00
02-08-2021 11:25:00,130000000000.00,444000000000.00
02-08-2021 11:30:00,131000000000.00,446000000000.00
02-08-2021 11:35:00,130000000000.00,434000000000.00
02-08-2021 11:40:00,129000000000.00,429000000000.00
02-08-2021 11:45:00,127000000000.00,423000000000.00
02-08-2021 11:50:00,126000000000.00,421000000000.00
02-08-2021 11:55:00,125000000000.00,413000000000.00
02-08-2021 12:00:00,123000000000.00,412000000000.00
02-08-2021 12:05:00,122000000000.00,404000000000.00
02-08-2021 12:10:00,121000000000.00,397000000000.00
02-08-2021 12:15:00,121000000000.00,392000000000.00
02-08-2021 12:20:00,121000000000.00,391000000000.00
02-08-2021 12:25:00,121000000000.00,386000000000.00
02-08-2021 12:30:00,120000000000.00,395000000000.00
02-08-2021 12:35:00,121000000000.00,400000000000.00
02-08-2021 12:40:00,123000000000.00,405000000000.00
02-08-2021 12:45:00,122000000000.00,409000000000.00
02-08-2021 12:50:00,124000000000.00,417000000000.00
02-08-2021 12:55:00,125000000000.00,423000000000.00
02-08-2021 13:00:00,127000000000.00,427000000000.00
02-08-2021 13:05:00,134000000000.00,454000000000.00
02-08-2021 13:10:00,135000000000.00,469000000000.00
02-08-2021 13:15:00,136000000000.00,476000000000.00
02-08-2021 13:20:00,135000000000.00,476000000000.00
02-08-2021 13:25:00,136000000000.00,480000000000.00
02-08-2021 13:30:00,137000000000.00,484000000000.00
02-08-2021 13:35:00,138000000000.00,488000000000.00
02-08-2021 13:40:00,139000000000.00,488000000000.00
02-08-2021 13:45:00,141000000000.00,489000000000.00
02-08-2021 13:50:00,140000000000.00,488000000000.00
02-08-2021 13:55:00,140000000000.00,491000000000.00
02-08-2021 14:00:00,140000000000.00,492000000000.00
02-08-2021 14:05:00,141000000000.00,495000000000.00
02-08-2021 14:10:00,139000000000.00,491000000000.00
02-08-2021 14:15:00,142000000000.00,491000000000.00
02-08-2021 14:20:00,138000000000.00,483000000000.00
02-08-2021 14:25:00,139000000000.00,485000000000.00
02-08-2021 14:30:00,139000000000.00,484000000000.00
02-08-2021 14:35:00,139000000000.00,480000000000.00
02-08-2021 14:40:00,138000000000.00,476000000000.00
02-08-2021 14:45:00,138000000000.00,473000000000.00
02-08-2021 14:50:00,137000000000.00,472000000000.00
02-08-2021 14:55:00,141000000000.00,470000000000.00
02-08-2021 15:00:00,140000000000.00,468000000000.00
02-08-2021 15:05:00,141000000000.00,471000000000.00
02-08-2021 15:10:00,139000000000.00,467000000000.00
02-08-2021 15:15:00,140000000000.00,468000000000.00
02-08-2021 15:20:00,140000000000.00,463000000000.00
02-08-2021 15:25:00,137000000000.00,454000000000.00
02-08-2021 15:30:00,136000000000.00,447000000000.00
02-08-2021 15:35:00,135000000000.00,440000000000.00
02-08-2021 15:40:00,135000000000.00,432000000000.00
02-08-2021 15:45:00,135000000000.00,433000000000.00
02-08-2021 15:50:00,133000000000.00,429000000000.00
02-08-2021 15:55:00,132000000000.00,421000000000.00
02-08-2021 16:00:00,133000000000.00,423000000000.00
02-08-2021 16:05:00,134000000000.00,420000000000.00
02-08-2021 16:10:00,133000000000.00,420000000000.00
02-08-2021 16:15:00,133000000000.00,420000000000.00
02-08-2021 16:20:00,132000000000.00,421000000000.00
02-08-2021 16:25:00,132000000000.00,416000000000.00
02-08-2021 16:30:00,132000000000.00,411000000000.00
02-08-2021 16:35:00,132000000000.00,408000000000.00
02-08-2021 16:40:00,130000000000.00,406000000000.00
02-08-2021 16:45:00,130000000000.00,403000000000.00
02-08-2021 16:50:00,130000000000.00,395000000000.00
02-08-2021 16:55:00,129000000000.00,390000000000.00
02-08-2021 17:00:00,130000000000.00,394000000000.00
02-08-2021 17:05:00,132000000000.00,397000000000.00
02-08-2021 17:10:00,131000000000.00,390000000000.00
02-08-2021 17:15:00,131000000000.00,392000000000.00
02-08-2021 17:20:00,130000000000.00,390000000000.00
02-08-2021 17:25:00,127000000000.00,381000000000.00
02-08-2021 17:30:00,130000000000.00,379000000000.00
02-08-2021 17:35:00,129000000000.00,375000000000.00
02-08-2021 17:40:00,127000000000.00,372000000000.00
02-08-2021 17:45:00,128000000000.00,372000000000.00
02-08-2021 17:50:00,128000000000.00,372000000000.00
02-08-2021 17:55:00,127000000000.00,372000000000.00
02-08-2021 18:00:00,126000000000.00,371000000000.00
02-08-2021 18:05:00,128000000000.00,384000000000.00
02-08-2021 18:10:00,126000000000.00,376000000000.00
02-08-2021 18:15:00,126000000000.00,375000000000.00
02-08-2021 18:20:00,128000000000.00,375000000000.00
02-08-2021 18:25:00,129000000000.00,380000000000.00
02-08-2021 18:30:00,129000000000.00,379000000000.00
02-08-2021 18:35:00,129000000000.00,383000000000.00
02-08-2021 18:40:00,128000000000.00,383000000000.00
02-08-2021 18:45:00,130000000000.00,388000000000.00
02-08-2021 18:50:00,131000000000.00,393000000000.00
02-08-2021 18:55:00,130000000000.00,394000000000.00
02-08-2021 19:00:00,129000000000.00,397000000000.00
02-08-2021 19:05:00,132000000000.00,401000000000.00
