date_time,total_inbound,total_outbound
2021-09-15 02:10:00,79388196864.0,308179730432.0
2021-09-15 02:15:00,78076182528.0,305245650944.0
2021-09-15 02:20:00,75807956992.0,300326289408.0
2021-09-15 02:25:00,74229358592.0,293439471616.0
2021-09-15 02:30:00,73440149504.0,284328034304.0
2021-09-15 02:35:00,71934132224.0,276233748480.0
2021-09-15 02:40:00,70624280576.0,272346775552.0
2021-09-15 02:45:00,69230944256.0,269706444800.0
2021-09-15 02:50:00,68345839616.0,266998317056.0
2021-09-15 02:55:00,67018547200.0,265012084736.0
2021-09-15 03:00:00,65214812160.0,265236283392.0
2021-09-15 03:05:00,47395946496.0,179835355136.0
2021-09-15 03:10:00,46020583424.0,177694785536.0
2021-09-15 03:15:00,62385418240.0,251841953792.0
2021-09-15 03:20:00,61220683776.0,245963161600.0
2021-09-15 03:25:00,59638001664.0,241131782144.0
2021-09-15 03:30:00,59975593984.0,240465215488.0
2021-09-15 03:35:00,58463285248.0,238085537792.0
2021-09-15 03:40:00,57000275968.0,234063380480.0
2021-09-15 03:45:00,55163342848.0,234138779648.0
2021-09-15 03:50:00,55070031872.0,236640174080.0
2021-09-15 03:55:00,53832318976.0,233795174400.0
2021-09-15 04:00:00,51258515456.0,232966733824.0
2021-09-15 04:05:00,50934210560.0,229565005824.0
2021-09-15 04:10:00,50589458432.0,223290916864.0
2021-09-15 04:15:00,50183303168.0,223177342976.0
2021-09-15 04:20:00,50085662720.0,222916788224.0
2021-09-15 04:25:00,49123307520.0,221585244160.0
2021-09-15 04:30:00,49495244800.0,220878536704.0
2021-09-15 04:35:00,47379595264.0,220003188736.0
2021-09-15 04:40:00,47259095040.0,215598923776.0
2021-09-15 04:45:00,47175815168.0,212981448704.0
2021-09-15 04:50:00,47016325120.0,215138304000.0
2021-09-15 04:55:00,46152822784.0,214366142464.0
2021-09-15 05:00:00,45551751168.0,213012643840.0
2021-09-15 05:05:00,46208376832.0,220808593408.0
2021-09-15 05:10:00,47484805120.0,216015421440.0
2021-09-15 05:15:00,47312203776.0,220244099072.0
2021-09-15 05:20:00,47739834368.0,219463581696.0
2021-09-15 05:25:00,47057162240.0,219139112960.0
2021-09-15 05:30:00,47533821952.0,219923349504.0
2021-09-15 05:35:00,47437033472.0,221360504832.0
2021-09-15 05:40:00,47516364800.0,226269872128.0
2021-09-15 05:45:00,46865362944.0,233654075392.0
2021-09-15 05:50:00,47578939392.0,234228891648.0
2021-09-15 05:55:00,48554512384.0,238020001792.0
2021-09-15 06:00:00,50216017920.0,234405822464.0
2021-09-15 06:05:00,52877209600.0,253229498368.0
2021-09-15 06:10:00,52466868224.0,245645230080.0
2021-09-15 06:15:00,52885180416.0,250422116352.0
2021-09-15 06:20:00,53626015744.0,260815470592.0
2021-09-15 06:25:00,54125883392.0,267644387328.0
2021-09-15 06:30:00,53602508800.0,268069076992.0
2021-09-15 06:35:00,54363250688.0,267091443712.0
2021-09-15 06:40:00,56020967424.0,261656477696.0
2021-09-15 06:45:00,55126351872.0,261010358272.0
2021-09-15 06:50:00,56404590592.0,264445935616.0
2021-09-15 06:55:00,55558012928.0,262203654144.0
2021-09-15 07:00:00,41660973056.0,175956312064.0
2021-09-15 07:05:00,44363857920.0,182173351936.0
2021-09-15 07:10:00,60078014464.0,262817398784.0
2021-09-15 07:15:00,61038878720.0,265679306752.0
2021-09-15 07:20:00,60936740864.0,272509730816.0
2021-09-15 07:25:00,61110857728.0,268143263744.0
2021-09-15 07:30:00,62328836096.0,274538545152.0
2021-09-15 07:35:00,63590342656.0,287448596480.0
2021-09-15 07:40:00,64790380544.0,284086337536.0
2021-09-15 07:45:00,65579933696.0,289525694464.0
2021-09-15 07:50:00,66963681280.0,303487451136.0
2021-09-15 07:55:00,67818561536.0,310402875392.0
2021-09-15 08:00:00,69906309120.0,324429414400.0
2021-09-15 08:05:00,73975758848.0,367917334528.0
2021-09-15 08:10:00,77503741952.0,381274456064.0
2021-09-15 08:15:00,80221675520.0,395511627776.0
2021-09-15 08:20:00,81377681408.0,406994911232.0
2021-09-15 08:25:00,84196573184.0,421281824768.0
2021-09-15 08:30:00,87501848576.0,440722915328.0
2021-09-15 08:35:00,93534740480.0,479082119168.0
2021-09-15 08:40:00,98220105728.0,501175681024.0
2021-09-15 08:45:00,102159458304.0,516424499200.0
2021-09-15 08:50:00,103463215104.0,522463412224.0
2021-09-15 08:55:00,107472740352.0,531490766848.0
2021-09-15 09:00:00,110280572928.0,549244436480.0
2021-09-15 09:05:00,116315045888.0,579463348224.0
2021-09-15 09:10:00,119473995776.0,592264888320.0
2021-09-15 09:15:00,119023837184.0,591005548544.0
2021-09-15 09:20:00,120448106496.0,591375564800.0
2021-09-15 09:25:00,122654941184.0,595957448704.0
2021-09-15 09:30:00,122483908608.0,597776990208.0
2021-09-15 09:35:00,124082864128.0,601531547648.0
2021-09-15 09:40:00,127451389952.0,604824010752.0
2021-09-15 09:45:00,128295149568.0,601476169728.0
2021-09-15 09:50:00,128182173696.0,603805057024.0
2021-09-15 09:55:00,129267548160.0,609466384384.0
2021-09-15 10:00:00,131205144576.0,602501742592.0
2021-09-15 10:05:00,134067552256.0,614740525056.0
2021-09-15 10:10:00,134936289280.0,618827153408.0
2021-09-15 10:15:00,135140655104.0,616620294144.0
2021-09-15 10:20:00,137213190144.0,617766060032.0
2021-09-15 10:25:00,137346613248.0,613758992384.0
2021-09-15 10:30:00,135942291456.0,616310374400.0
2021-09-15 10:35:00,136300568576.0,621257687040.0
2021-09-15 10:40:00,137938141184.0,620328386560.0
2021-09-15 10:45:00,139742969856.0,615958970368.0
2021-09-15 10:50:00,137139150848.0,610427142144.0
2021-09-15 10:55:00,137286262784.0,604452945920.0
2021-09-15 11:00:00,136669118464.0,600033984512.0
2021-09-15 11:05:00,137372401664.0,607879626752.0
2021-09-15 11:10:00,137590194176.0,612864557056.0
2021-09-15 11:15:00,138289610752.0,595291406336.0
2021-09-15 11:20:00,138954014720.0,592292544512.0
2021-09-15 11:25:00,136537776128.0,579771498496.0
2021-09-15 11:30:00,136965193728.0,576496533504.0
2021-09-15 11:35:00,136037711872.0,562819104768.0
2021-09-15 11:40:00,134746324992.0,561813913600.0
2021-09-15 11:45:00,132961075200.0,553071542272.0
2021-09-15 11:50:00,133000929280.0,542840160256.0
2021-09-15 11:55:00,131913220096.0,535047110656.0
2021-09-15 12:00:00,132251287552.0,529759797248.0
2021-09-15 12:05:00,131498958848.0,528012574720.0
2021-09-15 12:10:00,131938353152.0,524325781504.0
2021-09-15 12:15:00,130538864640.0,512508100608.0
2021-09-15 12:20:00,130857361408.0,507035615232.0
2021-09-15 12:25:00,129015504896.0,506732969984.0
2021-09-15 12:30:00,127153766400.0,504523685888.0
2021-09-15 12:35:00,126322204672.0,516001857536.0
2021-09-15 12:40:00,127374024704.0,525385760768.0
2021-09-15 12:45:00,129046740992.0,521824468992.0
2021-09-15 12:50:00,129946566656.0,530718326784.0
2021-09-15 12:55:00,132294885376.0,538944798720.0
2021-09-15 13:00:00,133405859840.0,547297099776.0
2021-09-15 13:05:00,138128539648.0,571664957440.0
2021-09-15 13:10:00,143152939008.0,594882789376.0
2021-09-15 13:15:00,143370141696.0,594721636352.0
2021-09-15 13:20:00,141318782976.0,599673405440.0
2021-09-15 13:25:00,140948865024.0,598867116032.0
2021-09-15 13:30:00,140464553984.0,596986626048.0
2021-09-15 13:35:00,142968242176.0,605552181248.0
2021-09-15 13:40:00,145739513856.0,615972143104.0
2021-09-15 13:45:00,144551198720.0,607499845632.0
2021-09-15 13:50:00,144560340992.0,599572545536.0
2021-09-15 13:55:00,144728866816.0,594988302336.0
2021-09-15 14:00:00,145395744768.0,598080946176.0
2021-09-15 14:05:00,145820270592.0,602580779008.0
2021-09-15 14:10:00,148354531328.0,605533044736.0
2021-09-15 14:15:00,148443643904.0,600352817152.0
2021-09-15 14:20:00,146803605504.0,597265874944.0
2021-09-15 14:25:00,144636018688.0,594711019520.0
2021-09-15 14:30:00,143633580032.0,590342914048.0
2021-09-15 14:35:00,143077769216.0,581676236800.0
2021-09-15 14:40:00,145249468416.0,577692041216.0
2021-09-15 14:45:00,144999415808.0,580210917376.0
2021-09-15 14:50:00,141461176320.0,571001012224.0
2021-09-15 14:55:00,141344751616.0,565772156928.0
2021-09-15 15:00:00,143393259520.0,560439164928.0
2021-09-15 15:05:00,142560182272.0,563355058176.0
2021-09-15 15:10:00,144829104128.0,566732980224.0
2021-09-15 15:15:00,142693302272.0,554212786176.0
2021-09-15 15:20:00,142573060096.0,548655824896.0
2021-09-15 15:25:00,142081851392.0,535178608640.0
2021-09-15 15:30:00,145234558976.0,535868571648.0
2021-09-15 15:35:00,141624393728.0,537109856256.0
2021-09-15 15:40:00,141089210368.0,522357702656.0
2021-09-15 15:45:00,140738297856.0,514646671360.0
2021-09-15 15:50:00,138143596544.0,516179132416.0
2021-09-15 15:55:00,138366795776.0,510163615744.0
2021-09-15 16:00:00,139689279488.0,508988850176.0
2021-09-15 16:05:00,141056950272.0,514313420800.0
2021-09-15 16:10:00,142956134400.0,511859982336.0
2021-09-15 16:15:00,140643647488.0,503366123520.0
2021-09-15 16:20:00,138386735104.0,500451606528.0
2021-09-15 16:25:00,139395973120.0,501934751744.0
2021-09-15 16:30:00,140574490624.0,493425852416.0
2021-09-15 16:35:00,139339694080.0,492635062272.0
2021-09-15 16:40:00,138162946048.0,490984308736.0
2021-09-15 16:45:00,138952212480.0,484360552448.0
2021-09-15 16:50:00,138097164288.0,481487159296.0
2021-09-15 16:55:00,136741511168.0,478585520128.0
2021-09-15 17:00:00,139436638208.0,479556894720.0
2021-09-15 17:05:00,138943315968.0,476033613824.0
2021-09-15 17:10:00,138929209344.0,468237221888.0
2021-09-15 17:15:00,139797594112.0,470324346880.0
2021-09-15 17:20:00,139780096000.0,464965271552.0
2021-09-15 17:25:00,137198682112.0,462739472384.0
2021-09-15 17:30:00,136116355072.0,459464474624.0
2021-09-15 17:35:00,135254441984.0,461248626688.0
2021-09-15 17:40:00,134698172416.0,457435348992.0
2021-09-15 17:45:00,133427404800.0,451683745792.0
2021-09-15 17:50:00,132702969856.0,457637363712.0
2021-09-15 17:55:00,131430514688.0,455517929472.0
2021-09-15 18:00:00,132507344896.0,457623601152.0
2021-09-15 18:05:00,133417140224.0,462329053184.0
2021-09-15 18:10:00,132695097344.0,462098595840.0
2021-09-15 18:15:00,133106311168.0,462318764032.0
2021-09-15 18:20:00,132863172608.0,464434888704.0
2021-09-15 18:25:00,132153892864.0,469333016576.0
2021-09-15 18:30:00,131847929856.0,473151799296.0
2021-09-15 18:35:00,129238294528.0,480910901248.0
2021-09-15 18:40:00,128605052928.0,484840669184.0
2021-09-15 18:45:00,131840761856.0,492384911360.0
2021-09-15 18:50:00,132067500032.0,491069997056.0
2021-09-15 18:55:00,131533774848.0,501258354688.0
2021-09-15 19:00:00,133363916800.0,508309438464.0
2021-09-15 19:05:00,136990097408.0,525489045504.0
2021-09-15 19:10:00,138890510336.0,540184248320.0
2021-09-15 19:15:00,138867621888.0,538660044800.0
2021-09-15 19:20:00,137980444672.0,548911546368.0
2021-09-15 19:25:00,139130585088.0,556557074432.0
2021-09-15 19:30:00,141982629888.0,556721831936.0
2021-09-15 19:35:00,145345675264.0,563441500160.0
2021-09-15 19:40:00,146945392640.0,563042451456.0
2021-09-15 19:45:00,149087846400.0,566917267456.0
2021-09-15 19:50:00,155106082816.0,573428727808.0
2021-09-15 19:55:00,152746393600.0,580014571520.0
2021-09-15 20:00:00,155445575680.0,595743473664.0
2021-09-15 20:05:00,155434057728.0,602397933568.0
2021-09-15 20:10:00,158558846976.0,624296656896.0
2021-09-15 20:15:00,161749090304.0,640882900992.0
2021-09-15 20:20:00,162819244032.0,649216196608.0
2021-09-15 20:25:00,162580791296.0,653741457408.0
2021-09-15 20:30:00,165059100672.0,658477809664.0
2021-09-15 20:35:00,167590051840.0,660856242176.0
2021-09-15 20:40:00,166879166464.0,657610506240.0
2021-09-15 20:45:00,169040478208.0,660972240896.0
2021-09-15 20:50:00,169986867200.0,664421203968.0
2021-09-15 20:55:00,169890856960.0,668048031744.0
2021-09-15 21:00:00,168922136576.0,668824567808.0
2021-09-15 21:05:00,171197480960.0,662773891072.0
2021-09-15 21:10:00,171734073344.0,662195142656.0
2021-09-15 21:15:00,172780748800.0,659283378176.0
2021-09-15 21:20:00,174709129216.0,660082458624.0
2021-09-15 21:25:00,171435884544.0,648186691584.0
2021-09-15 21:30:00,171997380608.0,651404050432.0
2021-09-15 21:35:00,169999056896.0,638700748800.0
2021-09-15 21:40:00,170470932480.0,631503716352.0
2021-09-15 21:45:00,172502089728.0,625355390976.0
2021-09-15 21:50:00,171197530112.0,618309419008.0
2021-09-15 21:55:00,170926702592.0,610208710656.0
2021-09-15 22:00:00,169327017984.0,601930989568.0
2021-09-15 22:05:00,169118040064.0,608438190080.0
2021-09-15 22:10:00,165589811200.0,599309746176.0
2021-09-15 22:15:00,165728698368.0,593035919360.0
2021-09-15 22:20:00,164252286976.0,589544423424.0
2021-09-15 22:25:00,162612133888.0,586563321856.0
2021-09-15 22:30:00,160210124800.0,581156929536.0
2021-09-15 22:35:00,158913249280.0,571920351232.0
2021-09-15 22:40:00,158504452096.0,559262138368.0
2021-09-15 22:45:00,158810292224.0,563567788032.0
2021-09-15 22:50:00,156073672704.0,558360035328.0
2021-09-15 22:55:00,154240188416.0,547634970624.0
2021-09-15 23:00:00,152768856064.0,537667731456.0
2021-09-15 23:05:00,152003264512.0,532271628288.0
2021-09-15 23:10:00,149465776128.0,516731371520.0
2021-09-15 23:15:00,147271925760.0,508291973120.0
2021-09-15 23:20:00,145068457984.0,501145632768.0
2021-09-15 23:25:00,143488745472.0,491644157952.0
2021-09-15 23:30:00,142484029440.0,483746414592.0
2021-09-15 23:35:00,138431250432.0,469373583360.0
2021-09-15 23:40:00,134814121984.0,461674774528.0
2021-09-15 23:45:00,133418835968.0,455290585088.0
2021-09-15 23:50:00,130689982464.0,446007246848.0
2021-09-15 23:55:00,129346633728.0,434894864384.0
2021-09-16 00:05:00,126667808768.0,427086741504.0
2021-09-16 00:10:00,123796676608.0,414805590016.0
2021-09-16 00:15:00,122141982720.0,405586739200.0
2021-09-16 00:20:00,120313282560.0,401975738368.0
2021-09-16 00:25:00,117738094592.0,388742742016.0
2021-09-16 00:30:00,115618742272.0,383436718080.0
2021-09-16 00:35:00,112230907904.0,378137968640.0
2021-09-16 00:40:00,110215094272.0,365315522560.0
2021-09-16 00:45:00,107742978048.0,354384052224.0
2021-09-16 00:50:00,106178633728.0,345647579136.0
2021-09-16 00:55:00,105188958208.0,337222107136.0
2021-09-16 01:00:00,103295541248.0,326081609728.0
2021-09-16 01:05:00,100727889920.0,329993945088.0
2021-09-16 01:10:00,99618168832.0,335376547840.0
2021-09-16 01:15:00,97246633984.0,330126458880.0
2021-09-16 01:20:00,95140159488.0,323900866560.0
2021-09-16 01:25:00,93345169408.0,317365682176.0
2021-09-16 01:30:00,90674552832.0,310272491520.0
2021-09-16 01:35:00,90936229888.0,309385166848.0
2021-09-16 01:40:00,88224833536.0,301550764032.0
2021-09-16 01:45:00,86501588992.0,294953484288.0
2021-09-16 01:50:00,84300783616.0,288928923648.0
2021-09-16 01:55:00,83392536576.0,279894949888.0
2021-09-16 02:00:00,82188648448.0,272693739520.0
2021-09-16 02:05:00,80421330944.0,273323048960.0
2021-09-16 02:10:00,78459117568.0,262233358336.0
2021-09-16 02:15:00,76644794368.0,260134223872.0
2021-09-16 02:20:00,75177664512.0,256530890752.0
2021-09-16 02:25:00,72581980160.0,249609207808.0
2021-09-16 02:30:00,71556333568.0,246785916928.0
2021-09-16 02:35:00,71838842880.0,245428764672.0
2021-09-16 02:40:00,70131146752.0,240307601408.0
2021-09-16 02:45:00,67825098752.0,233218686976.0
2021-09-16 02:50:00,66842411008.0,234563731456.0
2021-09-16 02:55:00,65297555456.0,233403236352.0
2021-09-16 03:00:00,63716835328.0,231456653312.0
2021-09-16 03:05:00,45893533696.0,160314785792.0
2021-09-16 03:10:00,46797086720.0,156456452096.0
2021-09-16 03:15:00,61324537856.0,220494643200.0
2021-09-16 03:20:00,60458696704.0,219850326016.0
2021-09-16 03:25:00,58974601216.0,214162341888.0
2021-09-16 03:30:00,41423859712.0,143171862528.0
2021-09-16 03:35:00,41181179904.0,140156616704.0
2021-09-16 03:40:00,55385714688.0,201113174016.0
2021-09-16 03:45:00,54687133696.0,199157121024.0
2021-09-16 03:50:00,53792296960.0,196681220096.0
2021-09-16 03:55:00,53811384320.0,194156478464.0
2021-09-16 04:00:00,53017640960.0,195551199232.0
2021-09-16 04:05:00,52241289216.0,194024734720.0
2021-09-16 04:10:00,50964733952.0,191897583616.0
2021-09-16 04:15:00,49207140352.0,189931864064.0
2021-09-16 04:20:00,48369405952.0,184820154368.0
2021-09-16 04:25:00,47355904000.0,184956076032.0
2021-09-16 04:30:00,46447472640.0,181720973312.0
2021-09-16 04:35:00,46727790592.0,180621852672.0
2021-09-16 04:40:00,45407305728.0,178556010496.0
2021-09-16 04:45:00,45566918656.0,176365125632.0
2021-09-16 04:50:00,44379262976.0,175202566144.0
2021-09-16 04:55:00,43774935040.0,173801914368.0
2021-09-16 05:00:00,43624415232.0,177014210560.0
2021-09-16 05:05:00,44341772288.0,186021150720.0
2021-09-16 05:10:00,46046666752.0,183676780544.0
2021-09-16 05:15:00,45576433664.0,185439240192.0
2021-09-16 05:20:00,46874083328.0,181128577024.0
2021-09-16 05:25:00,47051501568.0,179454132224.0
2021-09-16 05:30:00,46463447040.0,177290625024.0
2021-09-16 05:35:00,47024775168.0,183129423872.0
2021-09-16 05:40:00,48345772032.0,181197045760.0
2021-09-16 05:45:00,48741892096.0,186060226560.0
2021-09-16 05:50:00,47728025600.0,190019747840.0
2021-09-16 05:55:00,48266616832.0,191298125824.0
2021-09-16 06:00:00,48613515264.0,193841659904.0
2021-09-16 06:05:00,51076374528.0,212960804864.0
2021-09-16 06:10:00,52827717632.0,205850984448.0
2021-09-16 06:15:00,53498019840.0,210830147584.0
2021-09-16 06:20:00,53553434624.0,219474116608.0
2021-09-16 06:25:00,51979886592.0,222482907136.0
2021-09-16 06:30:00,52533084160.0,224515981312.0
2021-09-16 06:35:00,53884596224.0,214709190656.0
2021-09-16 06:40:00,53364248576.0,208213213184.0
2021-09-16 06:45:00,54560092160.0,211233931264.0
2021-09-16 06:50:00,56002936832.0,209915723776.0
2021-09-16 06:55:00,57712943104.0,212470382592.0
2021-09-16 07:00:00,42229465088.0,146605555712.0
2021-09-16 07:05:00,42974224384.0,152622448640.0
2021-09-16 07:10:00,60383531008.0,217717407744.0
2021-09-16 07:15:00,61843566592.0,220555296768.0
2021-09-16 07:20:00,61359702016.0,221139025920.0
2021-09-16 07:25:00,60857896960.0,227081289728.0
2021-09-16 07:30:00,61501272064.0,231478525952.0
2021-09-16 07:35:00,63955558400.0,241482104832.0
2021-09-16 07:40:00,63463702528.0,243339788288.0
2021-09-16 07:45:00,64454189056.0,245030961152.0
2021-09-16 07:50:00,64330547200.0,253841489920.0
2021-09-16 07:55:00,66587959296.0,266359521280.0
2021-09-16 08:00:00,69516025856.0,276943994880.0
2021-09-16 08:05:00,73931948032.0,304430841856.0
2021-09-16 08:10:00,76517613568.0,315380858880.0
2021-09-16 08:15:00,78302527488.0,329900851200.0
2021-09-16 08:20:00,80432103424.0,336992174080.0
2021-09-16 08:25:00,84508139520.0,354329493504.0
2021-09-16 08:30:00,88684871680.0,372120977408.0
2021-09-16 08:35:00,93176430592.0,408169742336.0
2021-09-16 08:40:00,96268435456.0,433352507392.0
2021-09-16 08:45:00,98664054784.0,445592731648.0
2021-09-16 08:50:00,102411567104.0,450686255104.0
2021-09-16 08:55:00,104924422144.0,457114320896.0
2021-09-16 09:00:00,107364196352.0,468280868864.0
2021-09-16 09:05:00,113415053312.0,508387786752.0
2021-09-16 09:10:00,116622630912.0,519683145728.0
2021-09-16 09:15:00,117850103808.0,526122352640.0
2021-09-16 09:20:00,117050753024.0,522396073984.0
2021-09-16 09:25:00,119727374336.0,523291885568.0
2021-09-16 09:30:00,120718704640.0,531181600768.0
2021-09-16 09:35:00,124033040384.0,544654852096.0
2021-09-16 09:40:00,126720598016.0,543700746240.0
2021-09-16 09:45:00,124854018048.0,542192074752.0
2021-09-16 09:50:00,125859463168.0,538630225920.0
2021-09-16 09:55:00,126212857856.0,537635291136.0
2021-09-16 10:00:00,126222491648.0,531907117056.0
2021-09-16 10:05:00,129754472448.0,547981328384.0
2021-09-16 10:10:00,132010729472.0,552330788864.0
2021-09-16 10:15:00,131037437952.0,560830021632.0
2021-09-16 10:20:00,131915915264.0,560638197760.0
2021-09-16 10:25:00,131366903808.0,558270971904.0
2021-09-16 10:30:00,133392179200.0,563744407552.0
2021-09-16 10:35:00,135131037696.0,566734422016.0
2021-09-16 10:40:00,135798947840.0,564511703040.0
2021-09-16 10:45:00,134937100288.0,557143228416.0
2021-09-16 10:50:00,134289907712.0,547965665280.0
2021-09-16 10:55:00,133327405056.0,541887332352.0
2021-09-16 11:00:00,134598377472.0,536233705472.0
2021-09-16 11:05:00,138300162048.0,536787648512.0
2021-09-16 11:10:00,136652324864.0,541355671552.0
2021-09-16 11:15:00,137229049856.0,539121680384.0
2021-09-16 11:20:00,134679715840.0,526593622016.0
2021-09-16 11:25:00,133694799872.0,521967763456.0
2021-09-16 11:30:00,133205966848.0,519022641152.0
2021-09-16 11:35:00,131474841600.0,508992258048.0
2021-09-16 11:40:00,131696672768.0,502156886016.0
2021-09-16 11:45:00,131874734080.0,484463116288.0
2021-09-16 11:50:00,128609386496.0,472533729280.0
2021-09-16 11:55:00,128424853504.0,467431456768.0
2021-09-16 12:00:00,128667017216.0,464479977472.0
2021-09-16 12:05:00,130783772672.0,470819635200.0
2021-09-16 12:10:00,129378705408.0,463503523840.0
2021-09-16 12:15:00,128450109440.0,462850129920.0
2021-09-16 12:20:00,126626144256.0,450334752768.0
2021-09-16 12:25:00,126320336896.0,452673732608.0
2021-09-16 12:30:00,126139203584.0,456379957248.0
2021-09-16 12:35:00,126683521024.0,459449958400.0
2021-09-16 12:40:00,127532990464.0,460297338880.0
2021-09-16 12:45:00,129586151424.0,463207170048.0
2021-09-16 12:50:00,129245954048.0,471435902976.0
2021-09-16 12:55:00,128688586752.0,476328493056.0
2021-09-16 13:00:00,130396102656.0,487234371584.0
2021-09-16 13:05:00,136060067840.0,515953786880.0
2021-09-16 13:10:00,139086413824.0,536852889600.0
2021-09-16 13:15:00,140439715840.0,542031478784.0
2021-09-16 13:20:00,140106186752.0,543662899200.0
2021-09-16 13:25:00,139644895232.0,539868692480.0
2021-09-16 13:30:00,139799822336.0,542014210048.0
2021-09-16 13:35:00,140536135680.0,549945671680.0
2021-09-16 13:40:00,142117208064.0,557914914816.0
2021-09-16 13:45:00,143831957504.0,565201469440.0
2021-09-16 13:50:00,145765187584.0,551478689792.0
2021-09-16 13:55:00,145363075072.0,548821139456.0
2021-09-16 14:00:00,143082487808.0,548483497984.0
2021-09-16 14:05:00,145074339840.0,551708327936.0
2021-09-16 14:10:00,144856612864.0,553333817344.0
2021-09-16 14:15:00,144533766144.0,553966567424.0
2021-09-16 14:20:00,142839824384.0,547418472448.0
2021-09-16 14:25:00,142876688384.0,547431579648.0
2021-09-16 14:30:00,141877149696.0,544340901888.0
2021-09-16 14:35:00,141793378304.0,538266271744.0
2021-09-16 14:40:00,144178987008.0,539894611968.0
2021-09-16 14:45:00,144520167424.0,536310185984.0
2021-09-16 14:50:00,142181187584.0,530968182784.0
2021-09-16 14:55:00,142572552192.0,524096438272.0
2021-09-16 15:00:00,141893255168.0,518405292032.0
2021-09-16 15:05:00,141505183744.0,512456261632.0
2021-09-16 15:10:00,141877755904.0,511530369024.0
2021-09-16 15:15:00,140758171648.0,510785716224.0
2021-09-16 15:20:00,141399572480.0,507627110400.0
2021-09-16 15:25:00,139531190272.0,498234130432.0
2021-09-16 15:30:00,138280206336.0,493628227584.0
2021-09-16 15:35:00,137654616064.0,493660798976.0
2021-09-16 15:40:00,138372104192.0,494607466496.0
2021-09-16 15:45:00,140090884096.0,501858861056.0
2021-09-16 15:50:00,140710117376.0,525797097472.0
2021-09-16 15:55:00,140897107968.0,523819188224.0
2021-09-16 16:00:00,142886158336.0,511368593408.0
2021-09-16 16:05:00,142141063168.0,495397404672.0
2021-09-16 16:10:00,140856819712.0,478683398144.0
2021-09-16 16:15:00,139872026624.0,469295890432.0
2021-09-16 16:20:00,138220437504.0,463659204608.0
2021-09-16 16:25:00,137316204544.0,454115590144.0
2021-09-16 16:30:00,137428762624.0,447359451136.0
2021-09-16 16:35:00,137758605312.0,445360340992.0
2021-09-16 16:40:00,135910776832.0,442878885888.0
2021-09-16 16:45:00,137760882688.0,435807780864.0
2021-09-16 16:50:00,137473343488.0,435975225344.0
2021-09-16 16:55:00,134765494272.0,424930869248.0
2021-09-16 17:00:00,136175190016.0,427765137408.0
2021-09-16 17:05:00,135598055424.0,430407024640.0
2021-09-16 17:10:00,133580259328.0,436895285248.0
2021-09-16 17:15:00,135386660864.0,448499908608.0
2021-09-16 17:20:00,136459862016.0,445317545984.0
2021-09-16 17:25:00,135356710912.0,447469191168.0
2021-09-16 17:30:00,134030852096.0,433882791936.0
2021-09-16 17:35:00,131746152448.0,416515325952.0
2021-09-16 17:40:00,131071582208.0,412533587968.0
2021-09-16 17:45:00,131007102976.0,411458174976.0
2021-09-16 17:50:00,130040610816.0,407774363648.0
2021-09-16 17:55:00,131101745152.0,406885105664.0
2021-09-16 18:00:00,131600465920.0,407775543296.0
2021-09-16 18:05:00,129861435392.0,413858758656.0
2021-09-16 18:10:00,130059657216.0,417980219392.0
2021-09-16 18:15:00,126379704320.0,397387661312.0
2021-09-16 18:20:00,109300670464.0,296305917952.0
2021-09-16 18:25:00,106450468864.0,256235454464.0
2021-09-16 18:30:00,105639747584.0,273210933248.0
2021-09-16 18:35:00,106684891136.0,301146177536.0
2021-09-16 18:40:00,107706761216.0,308009631744.0
2021-09-16 18:45:00,106727620608.0,294683967488.0
2021-09-16 18:50:00,99847512064.0,286569693184.0
2021-09-16 18:55:00,98447327232.0,289270431744.0
2021-09-16 19:00:00,99771490304.0,293412012032.0
2021-09-16 19:05:00,104823742464.0,300686540800.0
2021-09-16 19:10:00,102090113024.0,294330826752.0
2021-09-16 19:15:00,107482275840.0,285494050816.0
2021-09-16 19:20:00,106640588800.0,292548640768.0
2021-09-16 19:25:00,107555102720.0,326794084352.0
2021-09-16 19:30:00,107269169152.0,272169418752.0
2021-09-16 19:35:00,103916756992.0,248455348224.0
2021-09-16 19:40:00,107537661952.0,296513011712.0
2021-09-16 19:45:00,107578408960.0,304037167104.0
2021-09-16 19:50:00,107383021568.0,313519407104.0
2021-09-16 19:55:00,106198605824.0,329702670336.0
2021-09-16 20:00:00,113794506752.0,357468930048.0
2021-09-16 20:05:00,114648023040.0,351555813376.0
2021-09-16 20:10:00,119122788352.0,405295792128.0
2021-09-16 20:15:00,133579382784.0,488375844864.0
2021-09-16 20:20:00,144105603072.0,500874608640.0
2021-09-16 20:25:00,147248644096.0,515805347840.0
2021-09-16 20:30:00,151665803264.0,539089534976.0
2021-09-16 20:35:00,154712588288.0,561015619584.0
2021-09-16 20:40:00,155687305216.0,552545222656.0
2021-09-16 20:45:00,156209135616.0,548505911296.0
2021-09-16 20:50:00,155992850432.0,544526794752.0
2021-09-16 20:55:00,156609511424.0,538072711168.0
2021-09-16 21:00:00,158309416960.0,547481911296.0
2021-09-16 21:05:00,159451168768.0,557668958208.0
2021-09-16 21:10:00,159661506560.0,562346262528.0
2021-09-16 21:15:00,165085184000.0,566028599296.0
