2021/08/01 08:25:00,70459950265.00,226555795960.00,
2021/08/01 08:30:00,72834697526.00,233474241610.00,
2021/08/01 08:35:00,73537474852.00,239602222400.00,
2021/08/01 08:40:00,75386763301.00,241880360790.00,
2021/08/01 08:45:00,75764758772.00,248693676520.00,
2021/08/01 08:50:00,77366360673.00,256429142630.00,
2021/08/01 08:55:00,78287993163.00,263458306810.00,
2021/08/01 09:00:00,79536459468.00,271361970200.00,
2021/08/01 09:05:00,82244876314.00,282940769920.00,
2021/08/01 09:10:00,82938654418.00,284780537810.00,
2021/08/01 09:15:00,85112590194.00,290052911640.00,
2021/08/01 09:20:00,86284411807.00,296450743790.00,
2021/08/01 09:25:00,88412182950.00,299146934960.00,
2021/08/01 09:30:00,89382802826.00,305713203240.00,
2021/08/01 09:35:00,90842246947.00,304695955580.00,
2021/08/01 09:40:00,90051218143.00,306345003440.00,
2021/08/01 09:45:00,91521220156.00,310641562870.00,
2021/08/01 09:50:00,93550175588.00,318190775380.00,
2021/08/01 09:55:00,94862978366.00,322591896940.00,
2021/08/01 10:00:00,95287611465.00,329558273240.00,
2021/08/01 10:05:00,98332712173.00,335939445320.00,
2021/08/01 10:10:00,99513501410.00,341577111780.00,
2021/08/01 10:15:00,100984027190.00,341858204550.00,
2021/08/01 10:20:00,100581108040.00,342615531370.00,
2021/08/01 10:25:00,101592727670.00,347076821000.00,
2021/08/01 10:30:00,102377469320.00,351956478330.00,
2021/08/01 10:35:00,103871790970.00,355364439400.00,
2021/08/01 10:40:00,104421679780.00,355941669650.00,
2021/08/01 10:45:00,106973564570.00,359077269290.00,
2021/08/01 10:50:00,105760410140.00,361456083680.00,
2021/08/01 10:55:00,106204636890.00,362295291870.00,
2021/08/01 11:00:00,105958690920.00,369489331850.00,
2021/08/01 11:05:00,106435393220.00,371541437970.00,
2021/08/01 11:10:00,106413397940.00,370059400850.00,
2021/08/01 11:15:00,109892808960.00,374850312420.00,
2021/08/01 11:20:00,108651431870.00,373613759480.00,
2021/08/01 11:25:00,109860112160.00,372017671650.00,
2021/08/01 11:30:00,110967171010.00,370560498000.00,
2021/08/01 11:35:00,109213491930.00,373249266950.00,
2021/08/01 11:40:00,109741933190.00,373452773500.00,
2021/08/01 11:45:00,110841612270.00,376859864670.00,
2021/08/01 11:50:00,110808635060.00,378655918170.00,
2021/08/01 11:55:00,110656349760.00,378490248290.00,
2021/08/01 12:00:00,114220301510.00,384855850560.00,
2021/08/01 12:05:00,114394374380.00,386648475030.00,
2021/08/01 12:10:00,113256668770.00,380351056310.00,
2021/08/01 12:15:00,113534514290.00,382625321740.00,
2021/08/01 12:20:00,112841081750.00,383813762620.00,
2021/08/01 12:25:00,113085383130.00,383144794250.00,
2021/08/01 12:30:00,114537001470.00,388904180860.00,
