date_time,total_inbound,total_outbound
NULL,341996929024.0,1353858154496.0
NULL,339488309248.0,1348242898944.0
NULL,341425389568.0,1354916298752.0
NULL,339233013760.0,1363799834624.0
NULL,338335432704.0,1358468612096.0
NULL,335827894272.0,1354844733440.0
NULL,332722274304.0,1340448571392.0
NULL,336158687232.0,1340508078080.0
NULL,341834661888.0,1354709729280.0
NULL,341064613888.0,1361238949888.0
NULL,342437756928.0,1371369897984.0
NULL,343203348480.0,1386014310400.0
NULL,339372769280.0,1373083926528.0
NULL,342041919488.0,1368200183808.0
NULL,342406430720.0,1362625560576.0
NULL,342229549056.0,1362177818624.0
NULL,342012559360.0,1356241698816.0
NULL,340322910208.0,1348768235520.0
NULL,338383994880.0,1346292940800.0
NULL,340295483392.0,1344430276608.0
NULL,339699335168.0,1326160412672.0
NULL,336667541504.0,1326420197376.0
NULL,345593380864.0,1341850517504.0
NULL,345606782976.0,1336835047424.0
NULL,341759688704.0,1327688056832.0
NULL,337755570176.0,1317831049216.0
NULL,338749751296.0,1315307257856.0
NULL,337414684672.0,1302673620992.0
NULL,340020822016.0,1298804637696.0
NULL,337590484992.0,1293703053312.0
NULL,335009349632.0,1282279079936.0
NULL,335960997888.0,1278437490688.0
NULL,336268623872.0,1270379839488.0
NULL,338781208576.0,1272946753536.0
NULL,336014180352.0,1259006066688.0
NULL,332711723008.0,1246816370688.0
NULL,334289666048.0,1242534248448.0
NULL,343691657216.0,1242772537344.0
NULL,340673921024.0,1241926860800.0
NULL,335665496064.0,1236768260096.0
NULL,333146030080.0,1228581896192.0
NULL,338143281152.0,1234796544000.0
NULL,338240405504.0,1239732453376.0
NULL,335131639808.0,1239528374272.0
NULL,336888266752.0,1245639737344.0
NULL,339186909184.0,1245170237440.0
NULL,346830962688.0,1269491957760.0
NULL,344804524032.0,1263027093504.0
NULL,342413901824.0,1275597291520.0
NULL,345334349824.0,1261210435584.0
NULL,348656435200.0,1263659122688.0
NULL,348571107328.0,1281447297024.0
NULL,353051312128.0,1296324886528.0
NULL,355550232576.0,1300127940608.0
NULL,361614213120.0,1319274807296.0
NULL,359475871744.0,1342641537024.0
NULL,362382196736.0,1365762899968.0
NULL,367259648000.0,1400428560384.0
NULL,371106316288.0,1427557842944.0
NULL,376200101888.0,1452437012480.0
NULL,380868886528.0,1471420825600.0
NULL,386077229056.0,1510092439552.0
NULL,388602134528.0,1532764880896.0
NULL,391623213056.0,1550081196032.0
NULL,402014896128.0,1601005813760.0
NULL,404163362816.0,1616030990336.0
NULL,407386914816.0,1642583818240.0
NULL,407761289216.0,1667915579392.0
NULL,414180409344.0,1700604805120.0
NULL,419372466176.0,1711681699840.0
NULL,425587933184.0,1761839546368.0
NULL,426003496960.0,1782681567232.0
NULL,428553011200.0,1785204703232.0
NULL,434585665536.0,1815909498880.0
NULL,429371129856.0,1815413784576.0
NULL,439644291072.0,1863185989632.0
NULL,434773884928.0,1857611366400.0
NULL,432439787520.0,1862750437376.0
NULL,438601908224.0,1891304472576.0
NULL,438728097792.0,1919682084864.0
NULL,436249067520.0,2009303875584.0
NULL,433982603264.0,1982589566976.0
NULL,435091341312.0,1980008628224.0
NULL,442894876672.0,1999436251136.0
NULL,441133170688.0,2019837214720.0
NULL,439666737152.0,2064859791360.0
NULL,435502940160.0,2030188101632.0
NULL,435580862464.0,2004278444032.0
NULL,434171248640.0,1976816238592.0
NULL,431052947456.0,1975437230080.0
NULL,422147358720.0,1958446759936.0
NULL,426088431616.0,1964601638912.0
NULL,425342173184.0,1961921216512.0
NULL,426845241344.0,1944924323840.0
NULL,419472539648.0,1910781771776.0
NULL,415717457920.0,1870483685376.0
NULL,407762567168.0,1823515738112.0
NULL,404325335040.0,1789574119424.0
NULL,401430708224.0,1764352196608.0
NULL,399068954624.0,1744973987840.0
NULL,390143016960.0,1706118348800.0
NULL,386204631040.0,1652986740736.0
NULL,379539750912.0,1600197754880.0
NULL,375042768896.0,1586185240576.0
NULL,369764368384.0,1572569612288.0
NULL,370784272384.0,1565165092864.0
NULL,363921604608.0,1535111725056.0
NULL,360804253696.0,1524248215552.0
NULL,349148053504.0,1479007797248.0
NULL,344418451456.0,1442336604160.0
NULL,338806964224.0,1425519411200.0
NULL,334033616896.0,1405820469248.0
NULL,327844134912.0,1378618966016.0
NULL,321766817792.0,1354783784960.0
NULL,317654138880.0,1316638425088.0
NULL,314522042368.0,1287629176832.0
NULL,307461193728.0,1261501546496.0
NULL,304111779840.0,1238394601472.0
NULL,304304947200.0,1216753303552.0
NULL,295408926720.0,1181111812096.0
NULL,289904656384.0,1164942770176.0
NULL,284758900736.0,1131325030400.0
NULL,275341180928.0,1113217171456.0
NULL,267526406144.0,1084682534912.0
NULL,255270944768.0,1056134660096.0
NULL,257650622464.0,1033527033856.0
NULL,254676467712.0,1008181051392.0
NULL,248487968768.0,985286967296.0
NULL,243765035008.0,958121443328.0
NULL,241178738688.0,933441372160.0
NULL,238046347264.0,920462688256.0
NULL,228817289216.0,911823273984.0
NULL,219229077504.0,894517182464.0
NULL,215534403584.0,880232497152.0
NULL,212513751040.0,861339975680.0
NULL,206203715584.0,842188193792.0
NULL,200501919744.0,817839931392.0
NULL,193048117248.0,790151954432.0
NULL,189992452096.0,776214478848.0
NULL,186492010496.0,760623071232.0
NULL,185614270464.0,743646298112.0
NULL,179645693952.0,733692887040.0
NULL,177505927168.0,720603774976.0
NULL,174530609152.0,709514428416.0
NULL,171729027072.0,699095384064.0
NULL,166883639296.0,678467207168.0
NULL,162674851840.0,664523767808.0
NULL,158275977216.0,646469713920.0
NULL,156806676480.0,630905634816.0
NULL,153063522304.0,617875046400.0
NULL,149322432512.0,604670066688.0
NULL,145636458496.0,591365603328.0
NULL,145317036032.0,577576501248.0
NULL,145412259840.0,567409770496.0
NULL,138076438528.0,545450754048.0
NULL,135678885888.0,533219180544.0
NULL,134419660800.0,534098739200.0
NULL,131036823552.0,524000133120.0
NULL,130330296320.0,515594649600.0
NULL,120372830208.0,480906280960.0
NULL,119330775040.0,472700551168.0
NULL,126681038848.0,487669858304.0
NULL,124776644608.0,477742956544.0
NULL,124571402240.0,471709712384.0
NULL,120718704640.0,463507062784.0
NULL,117769961472.0,455458848768.0
NULL,117392277504.0,449985118208.0
NULL,115149840384.0,439740465152.0
NULL,112987004928.0,438944432128.0
NULL,108992708608.0,432426516480.0
NULL,106100695040.0,427921047552.0
NULL,104470519808.0,425329885184.0
NULL,105526386688.0,421527126016.0
NULL,104443355136.0,419303981056.0
NULL,103203274752.0,418316419072.0
NULL,102310379520.0,417814183936.0
NULL,104548884480.0,412610953216.0
NULL,97874051072.0,392858533888.0
NULL,100359700480.0,403124551680.0
NULL,107867914240.0,427299995648.0
NULL,108869328896.0,425830809600.0
NULL,108551888896.0,427861245952.0
NULL,109162487808.0,430301577216.0
NULL,109423321088.0,432953622528.0
NULL,110050934784.0,440689262592.0
NULL,110158176256.0,440295424000.0
NULL,111321055232.0,446704746496.0
NULL,113358725120.0,452101242880.0
NULL,113899528192.0,458536976384.0
NULL,115659120640.0,468418560000.0
NULL,121088172032.0,486503088128.0
NULL,123241332736.0,493990281216.0
NULL,124938272768.0,501830025216.0
NULL,127908536320.0,514707390464.0
NULL,131267567616.0,526772699136.0
NULL,134453518336.0,541994811392.0
NULL,136993234944.0,543649267712.0
NULL,140659359744.0,551419641856.0
NULL,142167031808.0,554239590400.0
NULL,146493440000.0,574914035712.0
NULL,149763997696.0,582285000704.0
NULL,86187524096.0,307592331264.0
NULL,87837515776.0,319014862848.0
NULL,162095693824.0,632639913984.0
NULL,163254730752.0,641323368448.0
NULL,167083360256.0,654648541184.0
NULL,168944812032.0,667273461760.0
NULL,170323181568.0,679711735808.0
NULL,176314105856.0,701631889408.0
NULL,177770545152.0,708091314176.0
NULL,180317323264.0,717016662016.0
NULL,185837715456.0,736974143488.0
NULL,187070758912.0,744617213952.0
NULL,190485823488.0,765119889408.0
NULL,197649563648.0,794581794816.0
NULL,201507160064.0,805520146432.0
NULL,204706676736.0,823091068928.0
NULL,207059943424.0,822381379584.0
NULL,210997297152.0,837313429504.0
NULL,212563591168.0,853657518080.0
NULL,218737229824.0,873148907520.0
NULL,223168380928.0,891788525568.0
NULL,223492276224.0,904238989312.0
NULL,228308566016.0,923639808000.0
NULL,233814441984.0,944076488704.0
NULL,232728870912.0,949942812672.0
NULL,240393584640.0,987939930112.0
NULL,245057732608.0,1005939589120.0
NULL,250197426176.0,1025205207040.0
NULL,252140404736.0,1038727249920.0
NULL,254626512896.0,1050230259712.0
NULL,254984028160.0,1048122556416.0
NULL,258091859968.0,1063014891520.0
NULL,262222102528.0,1072663887872.0
NULL,263359938560.0,1078136143872.0
NULL,265919512576.0,1096100216832.0
NULL,269869613056.0,1108612481024.0
NULL,272108224512.0,1122971942912.0
NULL,280562466816.0,1153716060160.0
NULL,282471235584.0,1154266955776.0
NULL,286933483520.0,1166296743936.0
NULL,287706710016.0,1163731533824.0
NULL,287950929920.0,1174613786624.0
NULL,289649033216.0,1178233995264.0
NULL,294791348224.0,1192502755328.0
NULL,298342154240.0,1199144960000.0
NULL,296820932608.0,1196908216320.0
NULL,298684088320.0,1199554822144.0
NULL,303780069376.0,1213119725568.0
NULL,303557148672.0,1225850617856.0
NULL,312093868032.0,1268326858752.0
NULL,313087066112.0,1285164236800.0
NULL,308220100608.0,1270938730496.0
NULL,311626530816.0,1260865585152.0
NULL,309290106880.0,1252648812544.0
NULL,310608003072.0,1263381512192.0
NULL,312689459200.0,1253446909952.0
NULL,313233309696.0,1246747295744.0
NULL,313322110976.0,1265534107648.0
NULL,314173554688.0,1279218548736.0
NULL,316370550784.0,1289836429312.0
NULL,313157451776.0,1274423934976.0
NULL,318850301952.0,1279137415168.0
NULL,318575575040.0,1269296922624.0
NULL,317021650944.0,1261178978304.0
NULL,318276861952.0,1274761052160.0
NULL,315965734912.0,1256504950784.0
NULL,315454881792.0,1268474183680.0
NULL,319460704256.0,1273889423360.0
NULL,318394695680.0,1282675179520.0
NULL,318106435584.0,1277188767744.0
NULL,321710063616.0,1286307053568.0
NULL,323439624192.0,1295982264320.0
NULL,320139034624.0,1304634851328.0
NULL,323360194560.0,1307452375040.0
NULL,324216225792.0,1313452589056.0
NULL,325539627008.0,1314588590080.0
NULL,326183649280.0,1318511837184.0
NULL,325333483520.0,1316357013504.0
NULL,328143372288.0,1332827127808.0
NULL,325558140928.0,1323489951744.0
NULL,329257091072.0,1342469570560.0
NULL,329322004480.0,1326762950656.0
NULL,329287991296.0,1337134022656.0
NULL,326263111680.0,1341307355136.0
NULL,328408727552.0,1359849717760.0
NULL,329544007680.0,1367753752576.0
NULL,332804259840.0,1369387565056.0
NULL,334573436928.0,1370291699712.0
NULL,334327349248.0,1373410295808.0
NULL,333939539968.0,1364523876352.0
NULL,337763860480.0,1367236018176.0
NULL,340857520128.0,1371155595264.0
NULL,339376799744.0,1368395874304.0
NULL,338612748288.0,1367321739264.0
NULL,337754128384.0,1374522048512.0
NULL,337791221760.0,1370329448448.0
NULL,337957912576.0,1371045888000.0
NULL,343104389120.0,1370513735680.0
NULL,342835167232.0,1363111575552.0
NULL,339115966464.0,1362607734784.0
NULL,338807291904.0,1353781870592.0
NULL,342492905472.0,1356900335616.0
NULL,342019407872.0,1348192174080.0
NULL,339760807936.0,1354871341056.0
NULL,339764707328.0,1352700133376.0
NULL,338488655872.0,1350903398400.0
NULL,338293981184.0,1352089862144.0
NULL,340808368128.0,1344123830272.0
NULL,346692911104.0,1336968347648.0
NULL,343964319744.0,1348845830144.0
NULL,338693095424.0,1330774409216.0
NULL,341003599872.0,1328074850304.0
NULL,338713477120.0,1324433276928.0
NULL,333805715456.0,1318821298176.0
NULL,336729374720.0,1308276686848.0
NULL,337270145024.0,1298918932480.0
NULL,336911925248.0,1298150457344.0
NULL,331688214528.0,1262535573504.0
NULL,333033439232.0,1269513060352.0
NULL,332601753600.0,1257043918848.0
NULL,327888404480.0,1247667159040.0
NULL,327778992128.0,1253922308096.0
NULL,329691332608.0,1246232707072.0
NULL,329886990336.0,1244110651392.0
NULL,332102402048.0,1239153770496.0
NULL,331299323904.0,1232173793280.0
NULL,335255240704.0,1237674098688.0
NULL,335584919552.0,1218153152512.0
NULL,333363642368.0,1221246713856.0
NULL,332209618944.0,1219746463744.0
NULL,334229700608.0,1217199079424.0
NULL,333833895936.0,1212046114816.0
NULL,332513476608.0,1205004533760.0
NULL,338828197888.0,1224825765888.0
NULL,338186371072.0,1223197720576.0
NULL,335950381056.0,1217704361984.0
NULL,339928350720.0,1225665675264.0
NULL,345722945536.0,1245190291456.0
NULL,342072262656.0,1247863898112.0
NULL,343584571392.0,1243682045952.0
NULL,344851513344.0,1254457868288.0
NULL,344874844160.0,1257194913792.0
NULL,348689268736.0,1279501533184.0
NULL,354123710464.0,1305539117056.0
NULL,357421940736.0,1332904198144.0
NULL,363736236032.0,1377828601856.0
NULL,370123243520.0,1411013804032.0
NULL,370685476864.0,1433322520576.0
NULL,380206841856.0,1460433846272.0
NULL,385262256128.0,1487366914048.0
NULL,387361079296.0,1516965330944.0
NULL,392567160832.0,1573064146944.0
NULL,395448745984.0,1609945710592.0
NULL,401148706816.0,1653882093568.0
NULL,406918627328.0,1696230408192.0
NULL,411312816128.0,1722114113536.0
NULL,414532304896.0,1738679255040.0
NULL,421730320384.0,1770510352384.0
NULL,426420731904.0,1813607219200.0
NULL,426966253568.0,1834062184448.0
NULL,429558464512.0,1836321210368.0
NULL,431095611392.0,1873875566592.0
NULL,432912105472.0,1877226553344.0
NULL,437507457024.0,1886759944192.0
NULL,440614158336.0,1905114349568.0
NULL,439497162752.0,1903451701248.0
NULL,440045207552.0,1915326693376.0
NULL,442469122048.0,1925274927104.0
NULL,439528521728.0,1909949202432.0
NULL,441858162688.0,1923699834880.0
NULL,443234582528.0,1896259256320.0
NULL,444345122816.0,1903402024960.0
NULL,440116641792.0,1906048237568.0
NULL,434778832896.0,1894985760768.0
NULL,435594362880.0,1890003189760.0
NULL,435525681152.0,1863224524800.0
NULL,432713760768.0,1854321852416.0
NULL,430831271936.0,1829186830336.0
NULL,427040243712.0,1815302635520.0
NULL,425618145280.0,1802466230272.0
NULL,421277007872.0,1763174907904.0
NULL,417345863680.0,1731054010368.0
NULL,411448508416.0,1710140030976.0
NULL,403283017728.0,1673776857088.0
NULL,396914884608.0,1668683530240.0
NULL,392660844544.0,1638752452608.0
NULL,388383735808.0,1625092521984.0
NULL,381165240320.0,1592387567616.0
NULL,376452415488.0,1564214296576.0
NULL,373326577664.0,1545877323776.0
NULL,368549167104.0,1528515526656.0
NULL,362327965696.0,1493596110848.0
NULL,356135337984.0,1468431859712.0
NULL,351041355776.0,1444470325248.0
NULL,348093677568.0,1425225285632.0
NULL,339906625536.0,1380016193536.0
NULL,339243597824.0,1372335767552.0
NULL,333015089152.0,1361752358912.0
NULL,326163726336.0,1335001350144.0
NULL,318966726656.0,1304652414976.0
NULL,312612913152.0,1267859324928.0
NULL,306329092096.0,1224549597184.0
NULL,299648122880.0,1201148002304.0
NULL,294765658112.0,1189358206976.0
NULL,292719296512.0,1171497156608.0
NULL,290253930496.0,1146649706496.0
NULL,282189463552.0,1105537794048.0
NULL,277576384512.0,1080336973824.0
NULL,268837781504.0,1058303901696.0
NULL,263743995904.0,1025267204096.0
NULL,258567307264.0,1013013741568.0
NULL,250632142848.0,1002850615296.0
NULL,244813627392.0,968879898624.0
NULL,238276362240.0,938994892800.0
NULL,233983918080.0,918818324480.0
NULL,228838998016.0,890651148288.0
NULL,222430298112.0,860973563904.0
NULL,218916290560.0,846005862400.0
NULL,211809730560.0,826520961024.0
NULL,208639836160.0,813912948736.0
NULL,205040107520.0,787969343488.0
NULL,196900978688.0,759271981056.0
NULL,192921681920.0,744553381888.0
NULL,189852073984.0,722326978560.0
NULL,183468294144.0,706434498560.0
NULL,180521779200.0,686947762176.0
NULL,177415143424.0,662514892800.0
NULL,173495107584.0,647374241792.0
NULL,169351135232.0,635347730432.0
NULL,171459723264.0,626530648064.0
NULL,166686900224.0,605164666880.0
NULL,164321902592.0,590359756800.0
NULL,158782832640.0,576643399680.0
NULL,153511886848.0,563052412928.0
NULL,151559716864.0,549302173696.0
NULL,148103610368.0,537775702016.0
NULL,145720393728.0,525147766784.0
NULL,141239566336.0,503341776896.0
NULL,137536421888.0,492244729856.0
NULL,135604051968.0,482509848576.0
NULL,132239024128.0,472121180160.0
NULL,128825966592.0,463579021312.0
NULL,127367446528.0,453460623360.0
NULL,124456534016.0,442771570688.0
NULL,122260463616.0,434346295296.0
NULL,119353892864.0,424341176320.0
NULL,118978330624.0,423526596608.0
NULL,120043175936.0,415467798528.0
NULL,118828236800.0,408723685376.0
NULL,113993670656.0,397365510144.0
NULL,112423583744.0,392828977152.0
NULL,111678832640.0,383855427584.0
NULL,109998841856.0,378039762944.0
NULL,110042947584.0,376684380160.0
NULL,107580293120.0,367673114624.0
NULL,103911989248.0,362954522624.0
NULL,101836324864.0,358655590400.0
NULL,100572389376.0,354291286016.0
NULL,100365565952.0,351425560576.0
NULL,99486015488.0,350830329856.0
NULL,100035321856.0,349730865152.0
NULL,98839109632.0,347313078272.0
NULL,100500815872.0,347800109056.0
NULL,98169290752.0,348790521856.0
NULL,84789198848.0,315418869760.0
NULL,89641213952.0,320673972224.0
NULL,105667788800.0,360672002048.0
NULL,106219470848.0,364480626688.0
NULL,108606103552.0,370022383616.0
NULL,107044675584.0,368461348864.0
NULL,107341111296.0,376001003520.0
NULL,108341338112.0,382502502400.0
NULL,107466227712.0,387260809216.0
NULL,109200506880.0,391045185536.0
NULL,109562322944.0,401541955584.0
NULL,112196009984.0,409595838464.0
NULL,113627234304.0,421236834304.0
NULL,120356855808.0,444034908160.0
NULL,123834974208.0,450541453312.0
NULL,129425694720.0,469047771136.0
NULL,132451254272.0,482116861952.0
NULL,134362783744.0,497153212416.0
NULL,136414420992.0,514671902720.0
NULL,141402423296.0,528545742848.0
NULL,143879913472.0,536534777856.0
NULL,149350465536.0,550828572672.0
NULL,152866750464.0,570155794432.0
NULL,153887506432.0,585159606272.0
NULL,103017840640.0,423168802816.0
NULL,107390648320.0,446870061056.0
NULL,169567240192.0,635241627648.0
NULL,170800119808.0,646987907072.0
NULL,175725985792.0,666161905664.0
NULL,176865886208.0,674276900864.0
NULL,179660636160.0,690808553472.0
NULL,186056622080.0,713680879616.0
NULL,188847063040.0,729311739904.0
NULL,190881742848.0,738048737280.0
NULL,196431052800.0,756533755904.0
NULL,200776843264.0,774520897536.0
NULL,206216134656.0,795078819840.0
NULL,216587681792.0,843534499840.0
NULL,223359107072.0,870042238976.0
NULL,226860630016.0,889921077248.0
NULL,234615947264.0,921727795200.0
NULL,239573942272.0,943024504832.0
NULL,247410016256.0,970877435904.0
NULL,260190846976.0,1034477043712.0
NULL,266889822208.0,1091693707264.0
NULL,275069173760.0,1124397481984.0
NULL,281032458240.0,1144469979136.0
NULL,286352670720.0,1173647523840.0
NULL,288641318912.0,1190339411968.0
NULL,307205013504.0,1262430453760.0
NULL,313753763840.0,1301512192000.0
NULL,315443019776.0,1303849861120.0
NULL,320248709120.0,1313339080704.0
NULL,321734770688.0,1333828911104.0
NULL,323374415872.0,1368909807616.0
NULL,329508945920.0,1369548128256.0
NULL,333404110848.0,1379306438656.0
NULL,329409134592.0,1373416062976.0
NULL,332267388928.0,1376300564480.0
NULL,331681038336.0,1367778394112.0
NULL,333322551296.0,1362852839424.0
NULL,340290797568.0,1390045954048.0
NULL,345532334080.0,1412523491328.0
NULL,342123544576.0,1398628810752.0
NULL,343170744320.0,1405023289344.0
NULL,347646001152.0,1417094627328.0
NULL,345724944384.0,1418332864512.0
NULL,349798629376.0,1434960789504.0
NULL,350202134528.0,1446736953344.0
NULL,350145019904.0,1430763208704.0
NULL,350061199360.0,1428251082752.0
NULL,346938966016.0,1417974382592.0
NULL,345892388864.0,1401730760704.0
NULL,348477161472.0,1410102853632.0
NULL,347345387520.0,1405680746496.0
NULL,347257733120.0,1407251644416.0
NULL,346590642176.0,1393365876736.0
NULL,345648693248.0,1384782888960.0
NULL,344826445824.0,1374270783488.0
NULL,341239758848.0,1364508672000.0
NULL,338996494336.0,1370003210240.0
NULL,339333644288.0,1346048360448.0
NULL,340569751552.0,1331247316992.0
NULL,336707715072.0,1321192390656.0
NULL,335107129344.0,1297549361152.0
NULL,339028508672.0,1294739308544.0
NULL,338620416000.0,1288842117120.0
NULL,333804011520.0,1285358092288.0
NULL,332749406208.0,1287196770304.0
NULL,333367410688.0,1290032119808.0
NULL,335383363584.0,1292255363072.0
NULL,338372263936.0,1324170215424.0
NULL,339211550720.0,1342448467968.0
NULL,341287337984.0,1341368041472.0
NULL,344269520896.0,1347120136192.0
NULL,342724411392.0,1365385019392.0
NULL,346001571840.0,1387875270656.0
NULL,354800926720.0,1422776991744.0
NULL,362385866752.0,1457298866176.0
NULL,359092224000.0,1451065344000.0
NULL,358332334080.0,1462335832064.0
NULL,357202853888.0,1460107476992.0
NULL,359558414336.0,1464865390592.0
NULL,361625124864.0,1477139628032.0
NULL,364223496192.0,1485484851200.0
NULL,359895138304.0,1473022656512.0
NULL,360908161024.0,1486351761408.0
NULL,358300876800.0,1467851997184.0
NULL,356762615808.0,1462361915392.0
NULL,360042102784.0,1462407528448.0
NULL,362709221376.0,1475729555456.0
NULL,362432626688.0,1465169215488.0
NULL,357330124800.0,1453977894912.0
NULL,356017569792.0,1458658607104.0
NULL,359419707392.0,1449726050304.0
NULL,357273010176.0,1428749418496.0
NULL,358760382464.0,1435401846784.0
NULL,354215165952.0,1424653025280.0
NULL,353941913600.0,1423514271744.0
NULL,353996406784.0,1419875713024.0
NULL,352179421184.0,1396354449408.0
NULL,356918755328.0,1404878323712.0
NULL,355519954944.0,1397377859584.0
NULL,352934985728.0,1404263858176.0
NULL,353485455360.0,1390932656128.0
NULL,348962848768.0,1367387144192.0
NULL,349243768832.0,1362154749952.0
NULL,349688758272.0,1356027133952.0
NULL,344695635968.0,1328140124160.0
NULL,343152590848.0,1328320610304.0
NULL,342033661952.0,1317187747840.0
NULL,342554836992.0,1300221788160.0
NULL,344350228480.0,1317840486400.0
NULL,340853555200.0,1303765188608.0
NULL,337483759616.0,1281861746688.0
NULL,342680043520.0,1298158452736.0
NULL,335768977408.0,1300938489856.0
NULL,335107325952.0,1277709910016.0
NULL,340332347392.0,1259888705536.0
NULL,341500592128.0,1261811400704.0
NULL,336718954496.0,1270707388416.0
NULL,338552061952.0,1254439256064.0
NULL,338526994432.0,1241508347904.0
NULL,334631731200.0,1234473058304.0
NULL,337506238464.0,1236049199104.0
NULL,332944703488.0,1214358093824.0
NULL,330339090432.0,1195153293312.0
NULL,331215962112.0,1186747777024.0
NULL,335683649536.0,1193581477888.0
NULL,335874064384.0,1190893191168.0
NULL,331468374016.0,1190513737728.0
NULL,330201956352.0,1186255863808.0
NULL,330111746048.0,1181922885632.0
NULL,331847598080.0,1177315704832.0
NULL,329896624128.0,1176655626240.0
NULL,329163735040.0,1182049107968.0
NULL,331597545472.0,1186035269632.0
NULL,335377301504.0,1204363198464.0
NULL,337147101184.0,1208473747456.0
NULL,335624732672.0,1202138775552.0
NULL,339266338816.0,1208455266304.0
NULL,337774247936.0,1217980399616.0
NULL,339665158144.0,1221164662784.0
NULL,342008627200.0,1219400564736.0
NULL,346482180096.0,1231261007872.0
NULL,348125888512.0,1272495603712.0
NULL,350174380032.0,1299238223872.0
NULL,351746424832.0,1330430738432.0
NULL,354018525184.0,1350628540416.0
NULL,362948755456.0,1384736751616.0
NULL,369463230464.0,1405883777024.0
NULL,374723837952.0,1438627397632.0
NULL,382218731520.0,1473458077696.0
NULL,382297079808.0,1492130725888.0
NULL,385077248000.0,1519513632768.0
NULL,389915246592.0,1547302731776.0
NULL,396992610304.0,1575372587008.0
NULL,400774594560.0,1592793104384.0
NULL,407641620480.0,1648415997952.0
NULL,407130505216.0,1649539153920.0
NULL,408489328640.0,1673223077888.0
NULL,413638819840.0,1701965987840.0
NULL,419777740800.0,1742653751296.0
NULL,424604532736.0,1789033185280.0
NULL,426544889856.0,1804539658240.0
NULL,425106636800.0,1832706506752.0
NULL,435726319616.0,1854277156864.0
NULL,434847711232.0,1830366478336.0
NULL,434170200064.0,1865442394112.0
NULL,427383062528.0,1855084298240.0
NULL,429238910976.0,1860187979776.0
NULL,426810703872.0,1868441714688.0
NULL,423042711552.0,1880647270400.0
NULL,424868511744.0,1884393046016.0
NULL,422862061568.0,1855920013312.0
NULL,423434584064.0,1862374260736.0
NULL,424915697664.0,1869750730752.0
NULL,420906696704.0,1859037954048.0
NULL,416100679680.0,1846014509056.0
NULL,414364631040.0,1824800112640.0
NULL,409574866944.0,1801477029888.0
NULL,405751562240.0,1786214088704.0
NULL,406374776832.0,1769271590912.0
NULL,404791787520.0,1741679230976.0
NULL,397623885824.0,1726816321536.0
NULL,391651590144.0,1708838617088.0
NULL,391520714752.0,1681733713920.0
NULL,391204962304.0,1650698485760.0
NULL,388071882752.0,1640963768320.0
NULL,377956302848.0,1600417955840.0
NULL,379552432128.0,1586134515712.0
NULL,372747730944.0,1566771249152.0
NULL,365643759616.0,1540316069888.0
NULL,357374459904.0,1514274553856.0
NULL,353427947520.0,1495898783744.0
NULL,346639204352.0,1473500020736.0
NULL,344569413632.0,1444635738112.0
NULL,346323910656.0,1428380975104.0
NULL,338549800960.0,1405635264512.0
NULL,328121876480.0,1380781654016.0
NULL,319285264384.0,1352268120064.0
NULL,316253929472.0,1325254311936.0
NULL,312218681344.0,1302326149120.0
NULL,304763797504.0,1269693546496.0
NULL,298751492096.0,1236820819968.0
NULL,292683776000.0,1203745718272.0
NULL,287195922432.0,1190264832000.0
NULL,280026808320.0,1150708875264.0
NULL,278007316480.0,1142244376576.0
NULL,275483230208.0,1102618296320.0
NULL,268668452864.0,1082645741568.0
NULL,261383864320.0,1050868318208.0
NULL,254417207296.0,1013961326592.0
NULL,246347317248.0,986884603904.0
NULL,240012312576.0,960089096192.0
NULL,233177743360.0,929126154240.0
NULL,230112804864.0,910164361216.0
NULL,221516414976.0,880243245056.0
NULL,216835604480.0,862510317568.0
NULL,210804686848.0,841971073024.0
NULL,208870735872.0,820246151168.0
NULL,205232062464.0,807788085248.0
NULL,200154824704.0,795285716992.0
NULL,196399792128.0,781416398848.0
NULL,190264950784.0,762956873728.0
NULL,186910834688.0,739197648896.0
NULL,183474847744.0,730791215104.0
NULL,180884488192.0,718827225088.0
NULL,176399384576.0,697765527552.0
NULL,172266831872.0,678631243776.0
NULL,169366487040.0,663900389376.0
NULL,164544970752.0,650948247552.0
NULL,159996526592.0,632796151808.0
NULL,158722097152.0,631261888512.0
NULL,155770028032.0,638785814528.0
NULL,153276235776.0,631769137152.0
NULL,150980968448.0,618424565760.0
NULL,149108228096.0,599570776064.0
NULL,142908375040.0,578146140160.0
NULL,142899544064.0,578391703552.0
NULL,139553505280.0,571835154432.0
NULL,137027493888.0,563035570176.0
NULL,135068467200.0,549177458688.0
NULL,131602726912.0,530971557888.0
NULL,129306353664.0,523870470144.0
NULL,128439435264.0,517658345472.0
NULL,126874304512.0,515907158016.0
NULL,124595453952.0,515602153472.0
NULL,121773293568.0,508286599168.0
NULL,118568902656.0,493945028608.0
NULL,91065016320.0,408542543872.0
NULL,92535316480.0,402977456128.0
NULL,113910833152.0,466296111104.0
NULL,113455923200.0,468986593280.0
NULL,111980650496.0,464665968640.0
NULL,109545594880.0,455170981888.0
NULL,108258803712.0,449754005504.0
NULL,108443066368.0,443018969088.0
NULL,106716184576.0,443925004288.0
NULL,102039314432.0,439519805440.0
NULL,100985634816.0,433886199808.0
NULL,100101726208.0,433398415360.0
NULL,99642900480.0,430051033088.0
